CODES,DATES,high,open,low,close,change,pctchange,volume,turover
600036.SH,2019-06-10 09:30:00,145.441269,145.441269,145.441269,145.441269,0.129997,0.383473,196133.0,6674406.0
600036.SH,2019-06-10 10:00:00,147.631012,145.363068,145.363068,147.513718,2.072449,1.424939,12950655.0,445161802.0
600036.SH,2019-06-10 10:30:00,148.491272,147.631012,147.083588,147.943832,0.430115,0.291576,9112575.0,315837537.0
600036.SH,2019-06-10 11:00:00,148.569489,147.943832,147.67012,148.178452,0.234619,0.158587,6346142.0,220441683.0
600036.SH,2019-06-10 11:30:00,148.647675,148.061142,147.904739,148.256653,0.078201,0.052775,5545337.0,192893816.0
600036.SH,2019-06-10 13:30:00,148.843201,148.256653,147.904739,148.413071,0.156418,0.105505,5398529.0,187893080.0
600036.SH,2019-06-10 14:00:00,148.647675,148.452164,147.826523,147.865631,-0.54744,-0.368862,3791971.0,131865944.0
600036.SH,2019-06-10 14:30:00,148.10025,147.865631,147.552811,147.865631,0.0,0.0,2483583.0,86016344.0
600036.SH,2019-06-10 15:00:00,148.413071,147.865631,147.865631,148.21756,0.351929,0.238006,3480592.0,120913518.0
600036.SH,2019-06-11 09:30:00,148.21756,148.21756,148.21756,148.21756,0.0,0.0,96183.0,3341397.0
600036.SH,2019-06-11 10:00:00,149.664352,148.295761,148.256653,149.468842,1.251282,0.84422,10486291.0,366654694.0
600036.SH,2019-06-11 10:30:00,149.781662,149.429733,148.725891,149.273315,-0.195526,-0.130814,8732798.0,305899680.0
600036.SH,2019-06-11 11:00:00,149.938065,149.273315,148.96051,149.938065,0.664749,0.445323,5979511.0,209653467.0
600036.SH,2019-06-11 11:30:00,149.977173,149.938065,149.195129,149.351532,-0.586533,-0.391183,4536559.0,159326926.0
600036.SH,2019-06-11 13:30:00,150.016281,149.429733,149.234222,149.781662,0.43013,0.287998,5803324.0,203539162.0
600036.SH,2019-06-11 14:00:00,150.094482,149.781662,149.468842,149.977173,0.195511,0.130531,3344979.0,117570710.0
600036.SH,2019-06-11 14:30:00,151.150253,150.016281,149.977173,151.032944,1.055771,0.703954,7312210.0,258819755.0
600036.SH,2019-06-11 15:00:00,151.306656,151.032944,150.720123,150.876526,-0.156418,-0.103565,6077852.0,215556423.0
600036.SH,2019-06-12 09:30:00,150.759216,150.759216,150.759216,150.759216,-0.029999,-0.084694,258400.0,9144776.0
600036.SH,2019-06-12 10:00:00,150.602814,150.602814,149.586151,150.055374,-0.703842,-0.466865,5479085.0,192960086.0
600036.SH,2019-06-12 10:30:00,150.407303,150.133575,149.742554,150.289993,0.234619,0.156355,2786107.0,98113494.0
600036.SH,2019-06-12 11:00:00,150.407303,150.289993,149.859863,150.211792,-0.078201,-0.052034,2290027.0,80707630.0
600036.SH,2019-06-12 11:30:00,150.681015,150.211792,149.977173,150.250885,0.039093,0.026025,3741772.0,132037921.0
600036.SH,2019-06-12 13:30:00,150.954727,150.250885,150.055374,150.720123,0.469238,0.312303,3741815.0,132353356.0
600036.SH,2019-06-12 14:00:00,151.032944,150.720123,150.563705,150.837433,0.11731,0.077833,2536255.0,89794046.0
600036.SH,2019-06-12 14:30:00,151.228439,150.798325,150.563705,151.150253,0.31282,0.207389,3294200.0,116793647.0
600036.SH,2019-06-12 15:00:00,151.189346,151.189346,150.407303,150.524612,-0.625641,-0.41392,2963897.0,104919075.0
600036.SH,2019-06-13 09:30:00,150.524612,150.524612,150.524612,150.524612,0.0,0.0,49321.0,1742511.0
600036.SH,2019-06-13 10:00:00,150.993835,150.524612,148.882294,148.921387,-1.603226,-1.065092,5929391.0,208284431.0
600036.SH,2019-06-13 10:30:00,149.39064,148.96051,148.764999,149.351532,0.430145,0.28884,3624710.0,126594375.0
600036.SH,2019-06-13 11:00:00,149.82077,149.351532,148.96051,149.625244,0.273712,0.183267,2257400.0,79033051.0
600036.SH,2019-06-13 11:30:00,150.993835,149.664352,149.195129,150.641922,1.016678,0.679483,2663274.0,93809520.0
600036.SH,2019-06-13 13:30:00,150.876526,150.641922,149.938065,150.289993,-0.351929,-0.233619,3124350.0,110324506.0
600036.SH,2019-06-13 14:00:00,151.189346,150.289993,149.977173,150.524612,0.234619,0.156111,2586741.0,91538692.0
600036.SH,2019-06-13 14:30:00,151.150253,150.524612,150.524612,150.798325,0.273712,0.181839,2729408.0,96619197.0
600036.SH,2019-06-13 15:00:00,150.954727,150.837433,150.172684,150.211792,-0.586533,-0.388952,2658628.0,93907732.0
600036.SH,2019-06-14 09:30:00,150.524612,150.524612,150.524612,150.524612,0.080002,0.226956,60017.0,2120401.0
600036.SH,2019-06-14 10:00:00,151.423965,150.602814,150.407303,150.407303,-0.11731,-0.077934,6645834.0,235414579.0
600036.SH,2019-06-14 10:30:00,150.720123,150.407303,149.938065,150.681015,0.273712,0.181981,2872931.0,101311236.0
600036.SH,2019-06-14 11:00:00,150.837433,150.720123,150.211792,150.368195,-0.31282,-0.207604,3630548.0,128198537.0
600036.SH,2019-06-14 11:30:00,150.915634,150.368195,149.977173,150.759216,0.391022,0.260043,3253980.0,114836442.0
600036.SH,2019-06-14 13:30:00,150.798325,150.759216,150.250885,150.759216,0.0,0.0,2443182.0,86352348.0
600036.SH,2019-06-14 14:00:00,151.072052,150.759216,150.211792,150.368195,-0.391022,-0.259368,3995821.0,141265393.0
600036.SH,2019-06-14 14:30:00,150.602814,150.250885,150.172684,150.524612,0.156418,0.104023,4567704.0,161167679.0
600036.SH,2019-06-14 15:00:00,150.759216,150.602814,150.211792,150.602814,0.078201,0.051952,6713640.0,237126557.0
600036.SH,2019-06-17 09:30:00,150.407303,150.407303,150.407303,150.407303,-0.049999,-0.141441,110025.0,3883883.0
600036.SH,2019-06-17 10:00:00,152.753464,150.407303,150.407303,152.753464,2.346161,1.559872,6816543.0,242912850.0
600036.SH,2019-06-17 10:30:00,152.948975,152.870758,152.049606,152.284225,-0.469238,-0.307187,4580558.0,164274921.0
600036.SH,2019-06-17 11:00:00,152.401535,152.362427,151.658585,152.049606,-0.234619,-0.154067,2517142.0,89848201.0
600036.SH,2019-06-17 11:30:00,152.284225,152.010498,151.384857,151.619476,-0.43013,-0.282888,3451255.0,123081683.0
600036.SH,2019-06-17 13:30:00,152.323334,151.502182,151.189346,151.228439,-0.391037,-0.257907,2381662.0,84878434.0
600036.SH,2019-06-17 14:00:00,151.697693,151.306656,150.993835,151.423965,0.195526,0.129292,2109442.0,74933812.0
600036.SH,2019-06-17 14:30:00,151.971405,151.502182,151.189346,151.619476,0.195511,0.129115,1996656.0,71031970.0
600036.SH,2019-06-17 15:00:00,151.619476,151.541275,150.876526,151.580368,-0.039108,-0.025794,2274350.0,80827118.0
600036.SH,2019-06-18 09:30:00,151.971405,151.971405,151.971405,151.971405,0.100002,0.280905,140202.0,5005211.0
600036.SH,2019-06-18 10:00:00,152.714355,151.893204,151.228439,151.697693,-0.273712,-0.180108,4131854.0,147454122.0
600036.SH,2019-06-18 10:30:00,152.792557,151.697693,151.619476,152.362427,0.664734,0.438196,2861965.0,102346738.0
600036.SH,2019-06-18 11:00:00,152.988068,152.362427,152.166916,152.753464,0.391037,0.256649,3926672.0,140887929.0
600036.SH,2019-06-18 11:30:00,152.909866,152.792557,152.518845,152.557938,-0.195526,-0.128001,2108230.0,75662818.0
600036.SH,2019-06-18 13:30:00,152.636139,152.557938,152.166916,152.323334,-0.234604,-0.15378,1916991.0,68623595.0
600036.SH,2019-06-18 14:00:00,152.792557,152.284225,152.166916,152.636139,0.312805,0.205356,3013138.0,108020325.0
600036.SH,2019-06-18 14:30:00,153.183578,152.675247,152.323334,152.988068,0.351929,0.230567,5916494.0,212577205.0
600036.SH,2019-06-18 15:00:00,153.222687,152.948975,152.753464,153.222687,0.234619,0.153358,6212902.0,223542493.0
600036.SH,2019-06-19 09:30:00,157.01564,157.01564,157.01564,157.01564,0.970001,2.692952,2277400.0,84241024.0
600036.SH,2019-06-19 10:00:00,158.227814,157.445755,155.41243,155.920761,-1.094879,-0.697306,22028063.0,814727536.0
600036.SH,2019-06-19 10:30:00,157.172043,155.881668,155.881668,157.054733,1.133972,0.727275,8826759.0,325232442.0
600036.SH,2019-06-19 11:00:00,157.328461,156.976532,156.741913,156.898331,-0.156403,-0.099585,6630666.0,245310594.0
600036.SH,2019-06-19 11:30:00,157.875885,156.898331,156.859222,157.719467,0.821136,0.523356,7486446.0,277638080.0
600036.SH,2019-06-19 13:30:00,157.836792,157.719467,157.172043,157.211151,-0.508316,-0.322291,5185648.0,192504651.0
600036.SH,2019-06-19 14:00:00,157.250244,157.250244,156.663712,156.663712,-0.54744,-0.348219,3506041.0,129593822.0
600036.SH,2019-06-19 14:30:00,156.70282,156.663712,156.194473,156.194473,-0.469238,-0.299519,4292900.0,158114469.0
600036.SH,2019-06-19 15:00:00,156.468185,156.233582,156.194473,156.27269,0.078217,0.050076,5004956.0,184241060.0
600036.SH,2019-06-20 09:30:00,156.507309,156.507309,156.507309,156.507309,0.060001,0.163047,113201.0,4172589.0
600036.SH,2019-06-20 10:00:00,158.540634,156.663712,156.663712,158.423325,1.916016,1.224234,10949004.0,407109918.0
600036.SH,2019-06-20 10:30:00,160.02652,158.423325,158.110504,159.205383,0.782059,0.493651,13452933.0,504874424.0
600036.SH,2019-06-20 11:00:00,160.182938,159.166275,158.657944,159.831024,0.625641,0.392977,10187283.0,383211749.0
600036.SH,2019-06-20 11:30:00,162.841919,160.02652,159.831024,161.942566,2.111542,1.321109,13013064.0,495978485.0
600036.SH,2019-06-20 13:30:00,161.942566,161.942566,160.730377,161.082306,-0.86026,-0.531213,7915534.0,301167198.0
600036.SH,2019-06-20 14:00:00,162.333572,160.964996,160.964996,161.160507,0.078201,0.048547,5594075.0,213521001.0
600036.SH,2019-06-20 14:30:00,162.6073,161.121414,160.769485,162.372696,1.212189,0.752162,6625855.0,253476658.0
600036.SH,2019-06-20 15:00:00,162.568207,162.372696,161.747055,162.450897,0.078201,0.048162,6378919.0,244597431.0
600036.SH,2019-06-21 09:30:00,162.450897,162.450897,162.450897,162.450897,0.0,0.0,692000.0,26558960.0
600036.SH,2019-06-21 10:00:00,162.92012,162.450897,160.182938,160.534866,-1.916031,-1.179452,15040819.0,573352411.0
600036.SH,2019-06-21 10:30:00,160.925903,160.495773,160.143845,160.573975,0.039108,0.024361,6083307.0,230502696.0
600036.SH,2019-06-21 11:00:00,161.004089,160.534866,160.300262,160.495773,-0.078201,-0.048701,5078623.0,192608798.0
600036.SH,2019-06-21 11:30:00,160.691284,160.495773,159.909225,160.339355,-0.156418,-0.097459,5822628.0,220204832.0
600036.SH,2019-06-21 13:30:00,160.495773,160.378448,159.009872,159.244492,-1.094864,-0.682842,7455529.0,280532434.0
600036.SH,2019-06-21 14:00:00,159.987427,159.244492,159.244492,159.752808,0.508316,0.319205,4731426.0,178208035.0
600036.SH,2019-06-21 14:30:00,159.870132,159.596405,159.400879,159.713715,-0.039093,-0.024471,4505506.0,169662531.0
600036.SH,2019-06-21 15:00:00,160.808578,159.909225,159.713715,159.752808,0.039093,0.024477,10207793.0,385844002.0
600036.SH,2019-06-24 09:30:00,159.088074,159.088074,159.088074,159.088074,-0.169998,-0.451043,232900.0,8738408.0
600036.SH,2019-06-24 10:00:00,160.730377,159.205383,158.931656,160.261154,1.17308,0.737378,8340697.0,314470480.0
600036.SH,2019-06-24 10:30:00,160.730377,160.222046,159.831024,159.870132,-0.391022,-0.24399,3515819.0,132909257.0
600036.SH,2019-06-24 11:00:00,160.261154,159.987427,159.205383,160.143845,0.273712,0.171209,3711341.0,139970304.0
600036.SH,2019-06-24 11:30:00,160.573975,160.182938,159.831024,160.143845,0.0,0.0,2159769.0,81676999.0
600036.SH,2019-06-24 13:30:00,160.300262,160.182938,159.831024,160.222046,0.078201,0.048832,3524284.0,133144858.0
600036.SH,2019-06-24 14:00:00,160.456665,160.222046,160.065643,160.261154,0.039108,0.024409,2690572.0,101779349.0
600036.SH,2019-06-24 14:30:00,160.730377,160.300262,160.143845,160.495773,0.234619,0.146398,3062252.0,115976722.0
600036.SH,2019-06-24 15:00:00,160.925903,160.534866,160.261154,160.808578,0.312805,0.194899,3643995.0,138195833.0
600036.SH,2019-06-25 09:30:00,159.048965,159.048965,159.048965,159.048965,-0.450001,-1.18546,800565.0,30029192.0
600036.SH,2019-06-25 10:00:00,159.009872,159.009872,153.535492,154.317551,-4.731415,-2.974816,49667996.0,1819310416.0
600036.SH,2019-06-25 10:30:00,155.021408,154.317551,152.597046,153.69191,-0.625641,-0.405424,38185807.0,1378956662.0
600036.SH,2019-06-25 11:00:00,153.731018,153.69191,151.971405,152.010498,-1.681412,-1.094014,21508487.0,772497791.0
600036.SH,2019-06-25 11:30:00,151.971405,151.971405,150.446411,150.681015,-1.329483,-0.874599,30307672.0,1076203373.0
600036.SH,2019-06-25 13:30:00,150.720123,150.720123,148.295761,150.485504,-0.195511,-0.129751,43151181.0,1516481676.0
600036.SH,2019-06-25 14:00:00,155.334229,150.485504,149.468842,154.86499,4.379486,2.910238,30051490.0,1076432480.0
600036.SH,2019-06-25 14:30:00,154.86499,154.825897,152.479736,152.83165,-2.03334,-1.312976,16934709.0,611635044.0
600036.SH,2019-06-25 15:00:00,154.669479,152.83165,152.362427,153.652817,0.821167,0.537302,12904245.0,466017230.0
600036.SH,2019-06-26 09:30:00,149.507935,149.507935,149.507935,149.507935,-1.060001,-2.933854,1907300.0,66889012.0
600036.SH,2019-06-26 10:00:00,152.245117,149.507935,149.507935,151.619476,2.111542,1.412328,35808737.0,1270869987.0
600036.SH,2019-06-26 10:30:00,151.775894,151.580368,150.798325,151.306656,-0.31282,-0.206319,12587932.0,447366832.0
600036.SH,2019-06-26 11:00:00,152.83165,151.267563,151.267563,152.049606,0.74295,0.491023,12561348.0,448884020.0
600036.SH,2019-06-26 11:30:00,152.206009,152.010498,151.150253,151.345764,-0.703842,-0.462903,8218990.0,292545739.0
600036.SH,2019-06-26 13:30:00,151.658585,151.345764,150.837433,150.837433,-0.508331,-0.335874,7989695.0,283718172.0
600036.SH,2019-06-26 14:00:00,151.189346,150.837433,150.563705,151.072052,0.234619,0.155544,7714062.0,273141897.0
600036.SH,2019-06-26 14:30:00,151.580368,151.111145,150.954727,151.072052,0.0,0.0,7644033.0,271404825.0
600036.SH,2019-06-26 15:00:00,151.267563,151.111145,150.993835,151.072052,0.0,0.0,10565713.0,374827107.0
600036.SH,2019-06-27 09:30:00,152.675247,152.675247,152.675247,152.675247,0.41,1.155906,997600.0,35793888.0
600036.SH,2019-06-27 10:00:00,154.747681,152.714355,152.401535,154.12204,1.446793,0.947627,29366171.0,1061518109.0
600036.SH,2019-06-27 10:30:00,155.099609,154.200256,153.652817,153.848328,-0.273712,-0.177594,14417828.0,524137780.0
600036.SH,2019-06-27 11:00:00,154.55217,153.848328,153.731018,154.434875,0.586548,0.381251,6317904.0,229115534.0
600036.SH,2019-06-27 11:30:00,155.060516,154.356659,154.317551,154.786774,0.351898,0.227862,7701488.0,280391822.0
600036.SH,2019-06-27 13:30:00,154.86499,154.708588,154.12204,154.513062,-0.273712,-0.176832,9501036.0,345519541.0
600036.SH,2019-06-27 14:00:00,154.943192,154.55217,154.356659,154.55217,0.039108,0.025311,6657064.0,242334183.0
600036.SH,2019-06-27 14:30:00,155.060516,154.591278,153.848328,155.060516,0.508347,0.328916,8042033.0,292527346.0
600036.SH,2019-06-27 15:00:00,155.334229,155.060516,154.86499,154.904099,-0.156418,-0.100875,9804505.0,357896060.0
600036.SH,2019-06-28 09:30:00,154.513062,154.513062,154.513062,154.513062,-0.100002,-0.274355,352700.0,12820645.0
600036.SH,2019-06-28 10:00:00,154.473969,154.434875,152.518845,154.317551,-0.195511,-0.126534,14172850.0,510837641.0
600036.SH,2019-06-28 10:30:00,155.177811,154.278458,153.731018,154.004745,-0.312805,-0.202702,6966981.0,253368932.0
600036.SH,2019-06-28 11:00:00,154.317551,154.004745,153.300888,153.496399,-0.508347,-0.330085,4544819.0,164378963.0
600036.SH,2019-06-28 11:30:00,153.731018,153.496399,153.222687,153.418198,-0.078201,-0.050947,4067133.0,146713173.0
600036.SH,2019-06-28 13:30:00,153.613708,153.379105,152.753464,153.066269,-0.351929,-0.229392,6114671.0,220193054.0
600036.SH,2019-06-28 14:00:00,153.379105,153.066269,152.714355,152.870758,-0.195511,-0.12773,4854852.0,174553736.0
600036.SH,2019-06-28 14:30:00,153.457306,152.909866,152.675247,152.948975,0.078217,0.051165,5342948.0,192065672.0
600036.SH,2019-06-28 15:00:00,153.652817,153.144485,152.792557,153.066269,0.117294,0.076689,6645385.0,239207762.0
600036.SH,2019-07-01 09:30:00,156.077179,156.077179,156.077179,156.077179,0.77,2.140079,2603665.0,95684688.0
600036.SH,2019-07-01 10:00:00,157.875885,156.116272,155.881668,156.781021,0.703842,0.450958,28595091.0,1055977833.0
600036.SH,2019-07-01 10:30:00,157.406662,156.820114,156.663712,156.663712,-0.11731,-0.074824,13153926.0,486628646.0
600036.SH,2019-07-01 11:00:00,156.820114,156.663712,155.920761,156.820114,0.156403,0.099833,7524497.0,277198558.0
600036.SH,2019-07-01 11:30:00,157.054733,156.781021,156.116272,156.116272,-0.703842,-0.448821,6524675.0,240733280.0
600036.SH,2019-07-01 13:30:00,156.468185,156.077179,155.998962,156.15538,0.039108,0.025051,5116895.0,188261127.0
600036.SH,2019-07-01 14:00:00,156.741913,156.15538,155.881668,156.58551,0.43013,0.27545,6014656.0,221342127.0
600036.SH,2019-07-01 14:30:00,156.820114,156.58551,156.311798,156.663712,0.078201,0.049942,5185076.0,191332163.0
600036.SH,2019-07-01 15:00:00,156.741913,156.624603,156.350891,156.663712,0.0,0.0,6527010.0,240762123.0
600036.SH,2019-07-02 09:30:00,156.741913,156.741913,156.741913,156.741913,0.019997,0.054191,199000.0,7347080.0
600036.SH,2019-07-02 10:00:00,156.663712,156.58551,155.177811,155.216919,-1.524994,-0.972933,15112207.0,553368406.0
600036.SH,2019-07-02 10:30:00,155.256027,155.256027,154.356659,154.708588,-0.508331,-0.327497,11194506.0,407866365.0
600036.SH,2019-07-02 11:00:00,155.647049,154.747681,154.669479,155.41243,0.703842,0.454947,7449793.0,271835612.0
600036.SH,2019-07-02 11:30:00,155.568832,155.373322,155.021408,155.256027,-0.156403,-0.100637,5199650.0,190081262.0
600036.SH,2019-07-02 13:30:00,155.41243,155.41243,154.630386,154.86499,-0.391037,-0.251866,5515456.0,201191010.0
600036.SH,2019-07-02 14:00:00,155.060516,154.904099,154.630386,154.747681,-0.11731,-0.07575,4545065.0,165570945.0
600036.SH,2019-07-02 14:30:00,154.943192,154.747681,154.630386,154.904099,0.156418,0.101079,5109943.0,186102519.0
600036.SH,2019-07-02 15:00:00,155.334229,154.904099,154.86499,155.177811,0.273712,0.176698,6897775.0,251862847.0
600036.SH,2019-07-03 09:30:00,154.669479,154.669479,154.669479,154.669479,-0.130001,-0.355972,284513.0,10353428.0
600036.SH,2019-07-03 10:00:00,155.021408,154.669479,153.379105,153.613708,-1.055771,-0.682598,11649963.0,421342895.0
600036.SH,2019-07-03 10:30:00,154.12204,153.613708,153.535492,153.887421,0.273712,0.178182,5706979.0,206376708.0
600036.SH,2019-07-03 11:00:00,154.513062,153.848328,153.770126,154.278458,0.391037,0.254106,4149935.0,150336827.0
600036.SH,2019-07-03 11:30:00,154.825897,154.356659,154.043839,154.278458,0.0,0.0,3704911.0,134621716.0
600036.SH,2019-07-03 13:30:00,154.669479,154.278458,154.004745,154.278458,0.0,0.0,3632517.0,131828734.0
600036.SH,2019-07-03 14:00:00,154.513062,154.278458,153.926529,154.200256,-0.078201,-0.050688,5592739.0,202885339.0
600036.SH,2019-07-03 14:30:00,154.278458,153.965637,153.652817,153.848328,-0.351929,-0.228228,5643212.0,204372808.0
600036.SH,2019-07-03 15:00:00,153.926529,153.848328,153.418198,153.731018,-0.11731,-0.07625,7563672.0,273219893.0
600036.SH,2019-07-04 09:30:00,154.591278,154.591278,154.591278,154.591278,0.219997,0.608568,286771.0,10429861.0
600036.SH,2019-07-04 10:00:00,154.786774,154.669479,153.379105,154.004745,-0.586533,-0.379409,10592670.0,383582454.0
600036.SH,2019-07-04 10:30:00,154.317551,154.004745,153.69191,154.161133,0.156387,0.101547,6448067.0,233607689.0
600036.SH,2019-07-04 11:00:00,154.317551,154.12204,153.574615,153.770126,-0.391006,-0.253635,3711823.0,134433727.0
600036.SH,2019-07-04 11:30:00,153.926529,153.809219,153.652817,153.69191,-0.078217,-0.050866,2185381.0,79027500.0
600036.SH,2019-07-04 13:30:00,153.926529,153.69191,153.457306,153.652817,-0.039093,-0.025436,3281417.0,118535359.0
600036.SH,2019-07-04 14:00:00,153.848328,153.652817,153.496399,153.809219,0.156403,0.10179,2451816.0,88623469.0
600036.SH,2019-07-04 14:30:00,153.848328,153.848328,153.222687,153.26178,-0.54744,-0.355921,4341700.0,156732466.0
600036.SH,2019-07-04 15:00:00,153.496399,153.300888,153.183578,153.457306,0.195526,0.127577,4617709.0,166481710.0
600036.SH,2019-07-05 09:30:00,153.926529,153.926529,153.926529,153.926529,0.119999,0.332591,49765.0,1801493.0
600036.SH,2019-07-05 10:00:00,154.12204,153.887421,153.144485,153.574615,-0.351913,-0.228624,6380191.0,230494382.0
600036.SH,2019-07-05 10:30:00,154.082947,153.535492,153.418198,154.082947,0.508331,0.331,4751604.0,171843463.0
600036.SH,2019-07-05 11:00:00,154.747681,154.082947,154.004745,154.239349,0.156403,0.101505,4600240.0,167106410.0
600036.SH,2019-07-05 11:30:00,154.473969,154.239349,154.082947,154.239349,0.0,0.0,1561450.0,56667723.0
600036.SH,2019-07-05 13:30:00,155.256027,154.239349,154.161133,155.177811,0.938461,0.608445,4879357.0,177756889.0
600036.SH,2019-07-05 14:00:00,155.216919,155.216919,154.786774,155.060516,-0.117294,-0.075587,4455722.0,162578353.0
600036.SH,2019-07-05 14:30:00,155.568832,155.099609,154.904099,155.334229,0.273712,0.17652,5215363.0,190492162.0
600036.SH,2019-07-05 15:00:00,155.490631,155.373322,154.9823,154.9823,-0.351929,-0.226562,4557899.0,166393435.0
600036.SH,2019-07-08 09:30:00,153.457306,153.457306,153.457306,153.457306,-0.389999,-1.06937,449711.0,16225573.0
600036.SH,2019-07-08 10:00:00,153.535492,153.535492,151.971405,152.166916,-1.29039,-0.840879,14492170.0,519414232.0
600036.SH,2019-07-08 10:30:00,152.440628,152.206009,151.775894,151.775894,-0.391022,-0.256969,7926065.0,283348648.0
600036.SH,2019-07-08 11:00:00,151.814987,151.775894,150.641922,151.384857,-0.391037,-0.257641,7943900.0,282297546.0
600036.SH,2019-07-08 11:30:00,151.736786,151.423965,151.032944,151.072052,-0.312805,-0.206629,4880529.0,173366292.0
600036.SH,2019-07-08 13:30:00,151.580368,151.189346,151.032944,151.541275,0.469223,0.310596,3128076.0,111060074.0
600036.SH,2019-07-08 14:00:00,151.658585,151.541275,150.993835,151.228439,-0.312836,-0.206436,3249117.0,115451629.0
600036.SH,2019-07-08 14:30:00,151.736786,151.228439,151.150253,151.736786,0.508347,0.336145,3632356.0,129141578.0
600036.SH,2019-07-08 15:00:00,151.932297,151.736786,151.423965,151.423965,-0.31282,-0.20616,4908617.0,174853680.0
600036.SH,2019-07-09 09:30:00,151.502182,151.502182,151.502182,151.502182,0.02,0.056244,95996.0,3415538.0
600036.SH,2019-07-09 10:00:00,151.971405,151.697693,150.798325,151.228439,-0.273743,-0.180686,4866158.0,173078527.0
600036.SH,2019-07-09 10:30:00,151.228439,151.189346,150.407303,150.485504,-0.742935,-0.491267,4102245.0,145273153.0
600036.SH,2019-07-09 11:00:00,150.954727,150.524612,150.407303,150.485504,0.0,0.0,3012180.0,106481389.0
600036.SH,2019-07-09 11:30:00,150.485504,150.485504,150.016281,150.094482,-0.391022,-0.25984,3994035.0,140798173.0
600036.SH,2019-07-09 13:30:00,150.329086,150.094482,150.055374,150.055374,-0.039108,-0.026056,2864450.0,100918168.0
600036.SH,2019-07-09 14:00:00,150.602814,150.094482,150.016281,150.563705,0.508331,0.338762,2398319.0,84592323.0
600036.SH,2019-07-09 14:30:00,150.641922,150.563705,150.211792,150.407303,-0.156403,-0.103878,2862703.0,101051948.0
600036.SH,2019-07-09 15:00:00,150.485504,150.407303,150.055374,150.368195,-0.039108,-0.026002,3909989.0,137865803.0
600036.SH,2019-07-10 09:30:00,151.580368,151.580368,151.580368,151.580368,0.309998,0.878429,248400.0,8843040.0
600036.SH,2019-07-10 10:00:00,151.541275,151.541275,150.016281,150.446411,-1.133957,-0.74809,6075628.0,215209477.0
600036.SH,2019-07-10 10:30:00,150.485504,150.407303,150.055374,150.172684,-0.273727,-0.181943,2767456.0,97557538.0
600036.SH,2019-07-10 11:00:00,150.563705,150.289993,150.055374,150.055374,-0.11731,-0.078116,3397616.0,119824209.0
600036.SH,2019-07-10 11:30:00,150.094482,150.055374,149.625244,149.703445,-0.351929,-0.234533,6569375.0,230868243.0
600036.SH,2019-07-10 13:30:00,150.016281,149.742554,149.468842,149.547043,-0.156403,-0.104475,5705301.0,200281135.0
600036.SH,2019-07-10 14:00:00,149.898956,149.507935,149.429733,149.664352,0.11731,0.078443,5785629.0,203065793.0
600036.SH,2019-07-10 14:30:00,149.703445,149.625244,149.312424,149.351532,-0.31282,-0.209015,5101113.0,178856167.0
600036.SH,2019-07-10 15:00:00,149.703445,149.351532,149.156021,149.703445,0.351913,0.235628,8836558.0,309508519.0
600036.SH,2019-07-11 09:30:00,151.032944,151.032944,151.032944,151.032944,0.34,0.96811,806713.0,28606044.0
600036.SH,2019-07-11 10:00:00,152.518845,151.072052,150.485504,152.284225,1.251282,0.828483,17719378.0,630631324.0
600036.SH,2019-07-11 10:30:00,153.339996,152.245117,152.245117,152.636139,0.351913,0.23109,12188414.0,437975830.0
600036.SH,2019-07-11 11:00:00,153.144485,152.636139,152.245117,152.948975,0.312836,0.204955,6290998.0,225735019.0
600036.SH,2019-07-11 11:30:00,153.105377,153.027176,152.362427,152.675247,-0.273727,-0.178966,3246805.0,116553950.0
600036.SH,2019-07-11 13:30:00,153.144485,152.597046,152.518845,152.714355,0.039108,0.025615,3905319.0,140333898.0
600036.SH,2019-07-11 14:00:00,152.792557,152.714355,152.284225,152.479736,-0.234619,-0.153633,3455157.0,123869361.0
600036.SH,2019-07-11 14:30:00,152.870758,152.518845,152.049606,152.714355,0.234619,0.153869,5563029.0,199291991.0
600036.SH,2019-07-11 15:00:00,152.83165,152.636139,152.557938,152.753464,0.039108,0.025609,6653153.0,238803559.0
600036.SH,2019-07-12 09:30:00,153.613708,153.613708,153.613708,153.613708,-0.720001,-2.005574,1063800.0,37424484.0
600036.SH,2019-07-12 10:00:00,154.082947,153.300888,153.027176,153.848328,0.234619,0.152733,13408944.0,471894830.0
600036.SH,2019-07-12 10:30:00,154.747696,153.887436,153.887436,154.239349,0.391022,0.254161,8502140.0,300848138.0
600036.SH,2019-07-12 11:00:00,154.395767,154.239349,153.691925,154.043839,-0.195511,-0.126758,4590961.0,161996170.0
600036.SH,2019-07-12 11:30:00,155.256012,154.082947,154.082947,154.825897,0.782059,0.507686,7801781.0,276797444.0
600036.SH,2019-07-12 13:30:00,155.138718,154.86499,154.473969,154.708588,-0.11731,-0.075769,3433912.0,121765680.0
600036.SH,2019-07-12 14:00:00,155.216919,154.669479,154.669479,154.943207,0.234619,0.151652,3389979.0,120433138.0
600036.SH,2019-07-12 14:30:00,154.9823,154.943207,154.55217,154.747696,-0.195511,-0.126182,2992132.0,106165603.0
600036.SH,2019-07-12 15:00:00,155.021408,154.708588,154.473969,154.473969,-0.273727,-0.176886,4563026.0,161755070.0
600036.SH,2019-07-15 09:30:00,152.948959,152.948959,152.948959,152.948959,-0.390003,-1.101704,712275.0,24936748.0
