stock_id,price,stock_pct,asset_pct_annual_return,asset_wave,macd_nums_-0.002,macd_odds_-0.002,macd_strategy_pct_-0.002,macd_nums_-0.004,macd_odds_-0.004,macd_strategy_pct_-0.004,macd_nums_-0.007,macd_odds_-0.007,macd_strategy_pct_-0.007,macd_nums_-0.01,macd_odds_-0.01,macd_strategy_pct_-0.01,macd_nums_-0.015,macd_odds_-0.015,macd_strategy_pct_-0.015,macd_nums_-0.02,macd_odds_-0.02,macd_strategy_pct_-0.02,macd_nums_-0.05,macd_odds_-0.05,macd_strategy_pct_-0.05,macd_nums_-0.1,macd_odds_-0.1,macd_strategy_pct_-0.1,macd_nums_-0.15,macd_odds_-0.15,macd_strategy_pct_-0.15,macd_nums_-0.2,macd_odds_-0.2,macd_strategy_pct_-0.2
sz.002594,249.87403,10.69208515190415,0.344722901031002,12.188007760951942,32,0.03584999265751909,1.9300428880417824,35,0.03256304487656313,1.9129920029860457,37,0.02896787933778553,1.7851947262953944,42,0.03893457322725259,2.906545250560467,47,0.03357485734510857,2.731594523580026,52,0.02888841816901106,2.5244369735058263,71,0.034464340503329007,5.131022565580255,74,0.03329729844757545,5.118515979424395,74,0.03329729844757545,5.118515979424395,74,0.03329729844757545,5.118515979424395
sh.600362,29.37001005,1.1428830432497148,0.01683438469860854,1.3027976299895434,26,-0.018737975791472093,0.5833360518029537,28,-0.010804689453899206,0.6887560957465092,43,0.00985850769706095,1.3143195401498315,47,0.005272980072694493,1.0974195398990392,54,0.016510205902889125,1.8627869851864267,58,0.013061288914430449,1.6254262019283192,77,0.012017111836621857,1.786915807974733,79,0.012234265574792036,1.8583575723027594,80,0.010218356485876367,1.581390818738406,80,0.010218356485876367,1.581390818738406
sz.000488,63.40837464,4.5493679007486,0.2084922854302127,2.9908913377231237,44,0.003877818322654138,1.0310592646968337,47,0.0035178326304788755,1.0231646517230621,52,0.008269376873734025,1.2946339661442858,55,0.011818924679634196,1.5985396810758221,62,0.009627928073519606,1.4989588200655855,69,0.014824444063666604,2.125121052714991,78,0.011125942769022349,1.7626331864091258,84,0.012467515369375496,1.9715950495312031,84,0.012467515369375496,1.9715950495312031,84,0.012467515369375496,1.9715950495312031
sz.300390,278.89451172,7.7990635268456385,0.3860345989296574,17.128872993882194,19,0.022361147699618857,1.095383564978274,20,0.03407927613370881,1.3765945046426231,21,0.030222914641770394,1.3120262820984099,24,0.020471241709504654,1.1232919482115946,26,0.02039800931327847,1.1627151178923771,28,0.017658790130486716,1.1139160801127719,46,0.04748228974799257,3.177863253984923,52,0.05218488223317578,4.8283660657908705,52,0.05218488223317578,4.8283660657908705,54,0.07524048947288575,10.505163683710492
sh.600926,31.62903735,1.417071565860215,0.08260466992921045,1.0510772413264078,22,-0.012009365629419929,0.7536364532936859,24,-0.009636530076746813,0.7772627805833133,27,-0.008644042846583678,0.775302350351197,32,-0.008432955630113793,0.747194462666077,36,-0.003914990381652723,0.8413843268278404,38,-0.002234067278234357,0.8891888361254314,44,0.001799807554977066,1.0202992809056104,44,0.001799807554977066,1.0202992809056104,44,0.001799807554977066,1.0202992809056104,44,0.001799807554977066,1.0202992809056104
sz.300059,1689.27694992,74.77591789604618,0.7148266297534074,70.24814038645711,30,0.13092053558538788,17.60089647346263,31,0.12564668581361893,17.02765626721683,35,0.11557733242122757,19.437083188960983,39,0.10144605149987171,17.643337740751274,43,0.09644817309664205,20.978662194970706,43,0.09644817309664205,20.978662194970706,55,0.08844552486220925,39.47580265931772,63,0.07568049460744102,32.00118942799623,64,0.08091782383572148,45.14950421471643,64,0.08091782383572148,45.14950421471643
sh.600559,149.60038335,4.822503314044958,0.2173320795545033,9.997947809960388,26,0.02865696331445922,1.616929087348412,27,0.027102961403891897,1.5954221708298724,32,0.03110765185528606,1.9824729929869254,35,0.03645156990183222,2.490591538276704,37,0.039387838458083094,2.9073160241991003,42,0.030697976493305412,2.443656660325006,64,0.03931654868053897,5.528948850040003,70,0.04022664017572474,7.2635842428356465,70,0.04022664017572474,7.2635842428356465,70,0.04022664017572474,7.2635842428356465
sh.600309,3455.4742522,12.522461255302247,0.37154863443642316,151.23543681375753,44,0.03686334945354062,4.308768987665997,45,0.039524878867795585,4.983660837568526,49,0.03964461212693665,5.771856284141047,52,0.037294018124026336,5.737185218267002,58,0.03463062192859935,5.980775410031738,61,0.0393802770018827,8.483503028317509,70,0.029532872552888556,5.944791771252745,73,0.030371278505694193,6.850712627792872,74,0.028743154605483597,6.23339566572802,74,0.028743154605483597,6.23339566572802
sh.601877,54.7984346,3.4938352436151185,0.16926460336903126,1.6046524090895453,48,0.00700852885812561,1.2713440112744836,52,0.005210502354797588,1.186438329319512,57,0.006793609637352828,1.288061344865862,59,0.011767106849230225,1.692649679104702,64,0.009944497844141252,1.5914228226885536,71,0.011216147038111822,1.8263334296922809,84,0.009494622477429706,1.7819769180778913,84,0.009494622477429706,1.7819769180778913,85,0.008667586042586342,1.6736265300080089,85,0.008667586042586342,1.6736265300080089
sh.600315,246.4523269,1.773123290706985,0.07421785532173097,10.756333939668325,34,0.002695497310329345,1.0295335598478936,35,0.003625092150776472,1.0658053827749194,38,-0.00011989620658511981,0.9312039968741358,44,0.00685229971421892,1.240074234608546,50,0.008474537454383407,1.3680435729510279,56,0.007484618915818622,1.3462130979310114,72,0.00532176070000625,1.152734689236491,76,0.004688796906768623,1.1052102321316994,76,0.004688796906768623,1.1052102321316994,76,0.004688796906768623,1.1052102321316994
sz.002230,891.61485778,9.606794082090252,0.3268514709401791,39.56029977677046,40,0.005766757517877868,1.0907427426867224,41,0.009135149039027214,1.2476687844532486,47,0.012697752345207999,1.5143612345157926,49,0.011376011782781432,1.454075683579649,55,0.020251106364884662,2.425111851617156,60,0.0218506159500877,2.9068969695735434,72,0.02039996281560375,3.162128833688179,77,0.01701108756496683,2.617269133445796,78,0.021233485395687167,3.5237815457508095,78,0.021233485395687167,3.5237815457508095
sz.300146,996.57799606,3.575026530274361,0.1726270511372714,42.08490370757405,36,0.0009319309830483099,0.9128901368284683,39,-0.00015251992632355686,0.8759866990584367,43,0.0047692911984774785,1.0554525506270656,49,-0.001573794897435071,0.7898496894776874,57,-0.004677581286623743,0.6456760972227593,62,-0.004406441426451255,0.6333048906579908,78,0.004859153823025766,1.1011910405378829,81,0.0059866145914840236,1.172691415314862,82,0.004988725684480302,1.0837541749692363,82,0.004988725684480302,1.0837541749692363
sh.600036,238.58009352,5.999445369623593,0.25101894883426445,6.983040377305544,53,0.009552368523392528,1.4887098014421867,57,0.011364412028522147,1.6941680157431889,66,0.012791565421496504,1.9859069666137779,71,0.011429556143512981,1.9146176014947658,79,0.007322070862910343,1.4946886969828372,82,0.006855441592485658,1.462201464341831,89,0.010215679316416171,2.015216141966967,89,0.010215679316416171,2.015216141966967,89,0.010215679316416171,2.015216141966967,89,0.010215679316416171,2.015216141966967
sz.000538,1474.6400401,3.018176743311784,0.1480692463646589,52.50726524005808,43,-0.007210310533212112,0.6906720960379189,46,0.0037630714205362913,1.0795032072157673,50,0.006908319458831718,1.2670459006668493,56,0.004160921538081514,1.1197541295866404,65,0.0014675787113152463,0.9649887341220781,73,0.004807158269092241,1.183005341509598,84,0.004002556034067799,1.132907607906174,87,0.002260727974510087,0.9813950765926692,87,0.002260727974510087,0.9813950765926692,87,0.002260727974510087,0.9813950765926692
sh.601995,62.9,0.968437259430331,-0.06411586150237314,3.2009179164810475,1,-0.031196581196581197,0.9688034188034188,1,-0.031196581196581197,0.9688034188034188,1,-0.031196581196581197,0.9688034188034188,1,-0.031196581196581197,0.9688034188034188,1,-0.031196581196581197,0.9688034188034188,1,-0.031196581196581197,0.9688034188034188,2,0.09881200840503174,1.1904855964448988,3,0.029410145912510233,1.0602541162154926,3,0.029410145912510233,1.0602541162154926,3,0.029410145912510233,1.0602541162154926
sh.603583,127.3895777,2.6309289074762496,0.4688417391049591,6.19132661554778,13,-0.0010015733626025625,0.9508381611938408,13,-0.0010015733626025625,0.9508381611938408,13,-0.0010015733626025625,0.9508381611938408,16,0.001314281131088002,0.9794583196481201,17,0.0001922084165954094,0.9620622044935022,18,0.022003381802490993,1.339953820850539,26,0.026772910683703813,1.4853710963095705,28,0.033782537470726244,1.850584881020052,28,0.033782537470726244,1.850584881020052,28,0.033782537470726244,1.850584881020052
sz.000001,2277.9570231,2.6318414804488004,0.12858030207182103,74.63894126725206,39,0.003859836573299446,1.0590958537102784,41,0.005842272077206199,1.155377995067204,47,0.007707932338890907,1.3012509985590588,50,0.01698606307507431,1.9769832712969304,55,0.014369082838320987,1.852483979463678,56,0.01352251666950865,1.791280460365529,74,0.008689193713680357,1.4863610536509315,76,0.010019729666135686,1.6515750933548787,76,0.010019729666135686,1.6515750933548787,76,0.010019729666135686,1.6515750933548787
sz.002475,1341.07668968,19.094338524548128,0.44581616885385666,54.759799024644494,45,0.000644466761874285,0.8888429599751901,46,-0.0005946426053983743,0.8387526023833974,49,0.005268944148041316,1.0794702979301576,52,0.005481441346868726,1.1047368122609225,59,-0.00047809862974254553,0.7951621305444997,69,0.007632798630713599,1.3451360539923884,78,0.01711977898406112,2.6844665477904055,79,0.018890806574105138,3.106010903112957,80,0.01815224845886155,2.9811683896183943,80,0.01815224845886155,2.9811683896183943
sh.603501,274.4496477,9.338198288533516,1.0083004254413481,14.592330352076116,19,0.012568533391806904,1.12393780477043,19,0.012568533391806904,1.12393780477043,21,0.012214719768469393,1.1375633315915956,21,0.012214719768469393,1.1375633315915956,21,0.012214719768469393,1.1375633315915956,21,0.012214719768469393,1.1375633315915956,26,0.03083250207726859,1.659545714606901,30,0.06266885672135121,4.209602767718974,30,0.06266885672135121,4.209602767718974,30,0.06266885672135121,4.209602767718974
sz.000338,339.1531864,3.7680465915651347,0.18036013399257733,10.190764624033688,38,0.027044226475875965,2.4266043097443872,42,0.02959202841649543,2.987617177126725,46,0.0308502382274928,3.5097046459833927,49,0.027282334802239974,3.227665613451028,55,0.02575934797258762,3.432164523576082,62,0.034258654297985434,6.283962098627277,69,0.029338587268281858,5.656944563295594,74,0.02592767570901592,4.862702577527893,74,0.02592767570901592,4.862702577527893,74,0.02592767570901592,4.862702577527893
sz.002032,417.88988424,9.145931743810854,0.3187227378149391,11.108951613827449,50,-0.0035084198764787854,0.7574476692161409,52,-0.002579456646269659,0.7859294981553459,60,-0.000470538463788552,0.8623337064150198,65,-0.002584756321641626,0.7462473643371055,70,0.0016340498490780785,0.9655107613568789,79,0.003242039772302669,1.0887369125390003,87,0.004097034895469325,1.1636207026552092,87,0.004097034895469325,1.1636207026552092,87,0.004097034895469325,1.1636207026552092,87,0.004097034895469325,1.1636207026552092
sz.002127,92.77449435,3.931296893352343,0.18663452626278665,4.08781851596742,29,-0.0033823158928615736,0.8681227568059444,30,0.021185113070080204,1.5050128161769416,36,0.014547990422535052,1.3372831404484806,40,0.01723252429618851,1.5553506624690356,47,0.0158940943471608,1.5869762191815926,56,0.026971591477803782,2.593636817169409,74,0.032908942313245856,5.119273062334171,78,0.031739001284374846,5.192309450933016,78,0.031739001284374846,5.192309450933016,79,0.031709542593507854,5.345024434783988
sz.300760,464.02773573,4.124690984266667,0.7739637791261667,17.840242939756873,22,0.004157194089579783,1.0593145669035384,23,0.004675290646791561,1.0763413694527673,23,0.004675290646791561,1.0763413694527673,25,0.01729579573841393,1.429706298676923,26,0.02498112227594746,1.7401159604953784,26,0.02498112227594746,1.7401159604953784,26,0.02498112227594746,1.7401159604953784,27,0.031045921606268727,2.068529271099971,27,0.031045921606268727,2.068529271099971,27,0.031045921606268727,2.068529271099971
sz.300604,210.69284166,5.544548464736842,0.5459044632859162,11.873954142573352,16,0.014475104789451111,1.1780720170673513,16,0.014475104789451111,1.1780720170673513,16,0.014475104789451111,1.1780720170673513,19,0.018503543470270715,1.2738632932830092,22,0.011653817407481271,1.1335941393031497,23,0.00882929906239006,1.073162117242738,35,0.028917406408241524,2.1092817864449778,39,0.031215403686904973,2.5545088596530596,39,0.031215403686904973,2.5545088596530596,39,0.031215403686904973,2.5545088596530596
sz.000651,6824.76698112,7.172126629085962,0.27925167293994835,127.75632226198488,36,0.022878387508360753,2.058869726887194,37,0.02121214033453671,1.9790416693713395,42,0.02212809422714159,2.2340622413720017,48,0.02641131315563162,3.0550483695253194,56,0.02856988479908323,3.9876095848231627,63,0.021016468491400524,3.0037727867612913,74,0.016951754082845678,2.662144208702446,76,0.017597828215875685,2.8669465923723263,76,0.017597828215875685,2.8669465923723263,76,0.017597828215875685,2.8669465923723263
sh.601318,164.0421699,3.784933192440498,0.18102006807704663,3.050532096951074,50,0.015202339881166132,1.8352408673583844,57,0.01386958202399403,1.8777975566789105,59,0.01408155290319019,1.954130518551945,61,0.016889424330345994,2.3295876639881077,65,0.014305803156461705,2.103662926145459,71,0.011224239712937675,1.8302345191751106,84,0.01055496526747354,1.9254727035920047,85,0.011569172876073923,2.1117864717233927,85,0.011569172876073923,2.1117864717233927,85,0.011569172876073923,2.1117864717233927
sh.603899,172.8330212,4.99373074833863,0.3021058122371165,5.906653290762843,36,0.011598770000428598,1.3989075330104288,38,0.013245662691404907,1.5135558553459334,42,0.010742945372174432,1.4358436609983387,47,0.007954908341775412,1.3270682506571203,52,0.00647238913870978,1.270701902317108,57,0.0038981408791316373,1.130127337178873,60,0.0060503354428450154,1.2869352231211793,65,0.010003415359567978,1.6242811680027038,65,0.010003415359567978,1.6242811680027038,65,0.010003415359567978,1.6242811680027038
sz.002607,181.382872,9.75787297033054,0.32944200011573854,11.754565958228905,27,0.023167370594801076,1.599933233281536,29,0.017523650478386447,1.417472006000027,32,0.01233700088182085,1.2624724182652098,36,0.013243646588170078,1.3496064786634598,42,0.010448213663598771,1.241726375186806,47,0.013886032185926727,1.479225838885002,63,0.05847390629006135,10.26985382294063,70,0.04971585721917562,8.178654734902134,71,0.05339809301645247,10.723480767875598,71,0.05339809301645247,10.723480767875598
sh.601888,626.24729444,22.652795878600408,0.47703309518964065,25.719725563445614,51,0.01567032934332592,1.6260246013086446,53,0.019390239743752428,2.018370893003284,58,0.0201238754810292,2.283600434269727,63,0.018079624816589975,2.215258964811444,67,0.017284648062941232,2.236460898573285,74,0.013740693772433962,1.928619973053562,85,0.01578729311706836,2.381225028243838,85,0.01578729311706836,2.381225028243838,85,0.01578729311706836,2.381225028243838,85,0.01578729311706836,2.381225028243838
sh.600460,560.07209355,18.34526431237015,0.4386014598136583,29.61222470161258,33,0.011721745508299852,1.212667298204183,34,0.011223802012957699,1.2063513226927025,37,0.01365713801681912,1.3376652868210561,41,0.018004663021649502,1.6242718464652695,47,0.026591102527415988,2.4211028867408366,52,0.02927800572923791,3.0899443651863683,66,0.046196038813433336,10.63012410826238,70,0.04379802450207148,10.123914450989302,72,0.04122225538788719,9.154247782472533,72,0.04122225538788719,9.154247782472533
sh.600415,205.74127208,1.931392755320631,0.08575996697048516,9.314965270111571,25,0.056383726592230225,2.9660506719566686,30,0.047457873771289676,2.9975276159176687,34,0.0394519696558559,2.757823445302803,38,0.03223562357026093,2.449967874854964,52,0.03112315391383556,3.2452179897771014,60,0.022652271600764027,2.468533317869997,78,0.011976522655382765,1.582860764036985,80,0.007336990033165502,1.0799790357849233,83,0.011214436807217282,1.4348029586765954,83,0.011214436807217282,1.4348029586765954
sh.603882,144.55643358,4.123115618368511,0.493434428157723,6.208466988392483,20,-0.0002475425380256302,0.9380665253991115,21,-0.0052916042984135925,0.838469338751798,21,-0.0052916042984135925,0.838469338751798,22,0.0020986373279570595,0.9703552930077098,24,0.010585836239627963,1.1688306012782106,24,0.010585836239627963,1.1688306012782106,31,0.005312070314140293,1.0473391961279968,35,0.02517474880102793,1.8463204368177883,35,0.02517474880102793,1.8463204368177883,35,0.02517474880102793,1.8463204368177883
sz.300750,451.53945,5.937402366863905,0.8858073426393067,20.867438218333927,14,0.07153735759633041,2.3579667600742376,15,0.06329633895138025,2.2351687508807614,20,0.055337138930678285,2.5731407728313513,22,0.043788892787068025,2.214891766134426,24,0.05230037213974603,2.83128305363453,24,0.05230037213974603,2.83128305363453,29,0.04711094202370493,3.091822076629609,29,0.04711094202370493,3.091822076629609,29,0.04711094202370493,3.091822076629609,29,0.04711094202370493,3.091822076629609
sz.002493,245.36331652,9.812845338118972,0.33037590085547563,11.377035805378402,38,0.036675488015856406,3.0343865170290063,41,0.03921620083673229,3.639277514437223,49,0.031084861206864198,3.325481207170036,55,0.02433270480503391,2.755749351855364,60,0.02633297378979801,3.448559349303738,64,0.0268819557043418,3.9562078979929987,75,0.02418425487506719,4.211102615928947,78,0.024159213665184833,4.4624596802899665,79,0.035345750642304045,8.513907344753278,80,0.03436235967262419,8.1450378227909
sz.002407,177.6020396,5.583743392718118,0.23984010819309298,12.897022641060703,27,0.00905741643967163,1.09190940777545,28,0.007447399611288953,1.0525754953916082,30,0.005995197289366546,1.012626525233594,32,0.01997927549952621,1.4389394180425688,36,0.013811861358169654,1.2303950933688588,39,0.011759860909547375,1.1830923949836922,65,0.02228267377301534,2.0731626496519233,72,0.0323760165216789,4.245894999769144,72,0.0323760165216789,4.245894999769144,73,0.030023434230506903,3.654176497206801
sh.600763,930.90335868,32.84701411445712,0.5472553289632467,42.86617690258526,50,0.01193286217611297,1.5518153780616397,51,0.012576301954304692,1.6212564639662026,53,0.019988825644355827,2.323829593981667,54,0.018671975609586573,2.205032924154801,60,0.024509600213349587,3.228489819275521,66,0.022135565974694772,3.0502134750913314,75,0.024008611760529267,4.061628319080387,78,0.028137314217642925,5.326441304120315,78,0.028137314217642925,5.326441304120315,78,0.028137314217642925,5.326441304120315
sz.002460,1150.095024,39.42755914180029,0.5829783912479649,65.18122379642823,29,0.046961386664991195,3.14513865846529,30,0.05285562531800837,3.8489846666152316,30,0.05285562531800837,3.8489846666152316,33,0.06027903911227631,5.243445961825354,35,0.0537695990146122,4.6942992068260505,40,0.04690249805543545,4.576454084976953,57,0.05195702204669808,10.57669925488431,68,0.06398406066497186,25.66702936214728,69,0.0630027283974095,25.571346121281874,69,0.0630027283974095,25.571346121281874
sz.000830,90.2790872,5.01069975040713,0.2231713424449604,4.04454545210938,36,0.04832252175461929,4.471571918298908,37,0.046735707372342825,4.42511402823866,39,0.042719336366588784,4.134019456747776,43,0.04186002410405516,4.693332364634167,46,0.048449481567822604,6.588239309023004,50,0.042525338483619245,5.864066569586679,64,0.037861105267683666,7.062003713199399,71,0.03548302625579452,7.523902329139918,71,0.03548302625579452,7.523902329139918,71,0.03548302625579452,7.523902329139918
sz.000333,348.9061788,7.668267665934066,0.3291104431108982,9.88301628964644,42,0.020108315303538415,2.087161774745941,43,0.021235891792023336,2.2303287672313483,46,0.020373065890634656,2.277270777333722,52,0.018482888341666646,2.3264390218757796,56,0.019697911510038822,2.557470043186126,59,0.02064980709093848,2.8021844843696493,70,0.013592012449538967,2.0443228103126017,71,0.013527948587726718,2.0628105992058643,71,0.013527948587726718,2.0628105992058643,71,0.013527948587726718,2.0628105992058643
sz.300015,2425.969644,36.097802306587994,0.565615438605281,96.49807038888044,62,0.009533212432950513,1.483615960890815,63,0.009097057710627337,1.4569931622451398,66,0.011157528067364884,1.6827913630588078,69,0.008602593592526077,1.4502684970664959,73,0.004441249675596275,1.0970252587647347,76,0.005346127612487361,1.1846995033839869,84,0.011568038568432705,1.9462725938074295,87,0.016582525095808782,2.8560577432027525,87,0.016582525095808782,2.8560577432027525,87,0.016582525095808782,2.8560577432027525
sz.000100,19.5273792,4.3583194182435285,0.2020288242483288,0.7215126863350437,54,0.010860034279750004,1.5993100721308946,57,0.0111110083512544,1.6725003127499682,63,0.00858278715196097,1.510188973161863,64,0.00784134894723455,1.4514890484099885,72,0.014333418446137329,2.334282867103062,75,0.012823058240635813,2.1740408162685183,88,0.009810667435494441,1.9474538528752448,93,0.006776491693209862,1.504602550784377,93,0.006776491693209862,1.504602550784377,93,0.006776491693209862,1.504602550784377
sz.002714,1053.5040144,30.065753835616437,0.6302143095852586,53.24935389680869,35,0.019887261469511912,1.5699984401706921,39,0.02583468474946728,2.033638961747022,42,0.05098934393235767,5.294010254500375,43,0.05555323923870431,6.602884631895928,47,0.05059215404727543,6.455671090821978,51,0.04823901185510175,6.955277022174164,63,0.042239938730766376,8.037293316969492,65,0.040796254041300155,7.930729449343208,65,0.040796254041300155,7.930729449343208,65,0.040796254041300155,7.930729449343208
sh.600346,173.88293039,10.860228044019546,0.3473482669736765,9.023069953429138,32,0.061845938121823554,4.987886584807737,37,0.05554246455177829,5.1310666221402546,46,0.04039114836718936,4.173930689062663,48,0.040956478921909054,4.614673780970996,56,0.03492866828506429,4.519502983111283,59,0.032368254795837166,4.306565590694403,70,0.03436233652106697,6.639259644307806,77,0.03026512318810427,6.003415315381631,77,0.03026512318810427,6.003415315381631,77,0.03026512318810427,6.003415315381631
sh.603486,272.85341175,3.906276474588404,0.6135482050444692,13.394727329889966,15,0.06369359183556707,2.182257362213102,15,0.06369359183556707,2.182257362213102,15,0.06369359183556707,2.182257362213102,15,0.06369359183556707,2.182257362213102,16,0.0696205656660762,2.528200088358432,16,0.0696205656660762,2.528200088358432,18,0.054752355979913535,2.202268626631375,26,0.05859418269065634,3.2642592280485596,26,0.05859418269065634,3.2642592280485596,26,0.05859418269065634,3.2642592280485596
sh.601233,65.48734151,4.427447853191849,0.20439565990224828,2.980439495794137,46,0.014584623637951592,1.6645166965465108,50,0.015822296234344023,1.8645743354610087,52,0.015510378501547807,1.8921007084191084,53,0.014258471878159536,1.7959050358933961,56,0.013517388049547515,1.7948724103563578,60,0.010944860354323753,1.6177201707991726,77,0.011804129733907426,1.8829705279451863,83,0.01114048583572905,1.8077537423700738,85,0.010652674719611267,1.7555438092144007,85,0.010652674719611267,1.7555438092144007
