coin,time_period,coin_yield,strategy_yield,drawdown,is_win
"DOT,BNB,BTC,CAKE,ETH",10,"13.233,42.908,8.396,1.273,4.725",43.233,76.067,False
"DOT,BNB,BTC,CAKE,EOS",10,"13.233,42.908,8.396,1.273,0.807",43.233,76.067,False
"DOT,BNB,BTC,CAKE,KSM",10,"13.233,42.908,8.396,1.273,10.041",43.233,76.067,False
"DOT,BNB,BTC,CAKE,ADA",10,"13.233,42.908,8.396,1.273,7.418",43.233,76.067,False
"DOT,BNB,BTC,FIL,UNI",10,"13.233,42.908,8.396,2.601,10.2",43.233,76.067,False
"DOT,BNB,BTC,FIL,XRP",10,"13.233,42.908,8.396,2.601,3.466",3.382,76.743,False
"DOT,BNB,BTC,FIL,ETH",10,"13.233,42.908,8.396,2.601,4.725",43.233,76.067,False
"DOT,BNB,BTC,FIL,EOS",10,"13.233,42.908,8.396,2.601,0.807",43.233,76.067,False
"DOT,BNB,BTC,FIL,KSM",10,"13.233,42.908,8.396,2.601,10.041",43.233,76.067,False
"DOT,BNB,BTC,FIL,ADA",10,"13.233,42.908,8.396,2.601,7.418",43.233,76.067,False
"DOT,BNB,BTC,UNI,XRP",10,"13.233,42.908,8.396,10.2,3.466",3.382,76.743,False
"DOT,BNB,BTC,UNI,ETH",10,"13.233,42.908,8.396,10.2,4.725",43.233,76.067,False
"DOT,BNB,BTC,UNI,EOS",10,"13.233,42.908,8.396,10.2,0.807",43.233,76.067,False
"DOT,BNB,BTC,UNI,KSM",10,"13.233,42.908,8.396,10.2,10.041",43.233,76.067,False
"DOT,BNB,BTC,UNI,ADA",10,"13.233,42.908,8.396,10.2,7.418",43.233,76.067,False
"DOT,BNB,BTC,XRP,ETH",10,"13.233,42.908,8.396,3.466,4.725",3.382,76.743,False
"DOT,BNB,BTC,XRP,EOS",10,"13.233,42.908,8.396,3.466,0.807",3.382,76.743,False
"DOT,BNB,BTC,XRP,KSM",10,"13.233,42.908,8.396,3.466,10.041",3.382,76.743,False
"DOT,BNB,BTC,XRP,ADA",10,"13.233,42.908,8.396,3.466,7.418",3.382,76.743,False
"DOT,BNB,BTC,ETH,EOS",10,"13.233,42.908,8.396,4.725,0.807",43.233,76.067,False
"DOT,BNB,BTC,ETH,KSM",10,"13.233,42.908,8.396,4.725,10.041",43.233,76.067,False
"DOT,BNB,BTC,ETH,ADA",10,"13.233,42.908,8.396,4.725,7.418",43.233,76.067,False
"DOT,BNB,BTC,EOS,KSM",10,"13.233,42.908,8.396,0.807,10.041",43.233,76.067,False
"DOT,BNB,BTC,EOS,ADA",10,"13.233,42.908,8.396,0.807,7.418",43.233,76.067,False
"DOT,BNB,BTC,KSM,ADA",10,"13.233,42.908,8.396,10.041,7.418",43.233,76.067,False
"DOT,BNB,CAKE,FIL,UNI",10,"13.233,42.908,1.273,2.601,10.2",43.233,76.067,False
"DOT,BNB,CAKE,FIL,XRP",10,"13.233,42.908,1.273,2.601,3.466",3.382,76.743,False
"DOT,BNB,CAKE,FIL,ETH",10,"13.233,42.908,1.273,2.601,4.725",43.233,76.067,False
"DOT,BNB,CAKE,FIL,EOS",10,"13.233,42.908,1.273,2.601,0.807",43.233,76.067,False
"DOT,BNB,CAKE,FIL,KSM",10,"13.233,42.908,1.273,2.601,10.041",43.233,76.067,False
"DOT,BNB,CAKE,FIL,ADA",10,"13.233,42.908,1.273,2.601,7.418",43.233,76.067,False
"DOT,BNB,CAKE,UNI,XRP",10,"13.233,42.908,1.273,10.2,3.466",3.382,76.743,False
"DOT,BNB,CAKE,UNI,ETH",10,"13.233,42.908,1.273,10.2,4.725",43.233,76.067,False
"DOT,BNB,CAKE,UNI,EOS",10,"13.233,42.908,1.273,10.2,0.807",43.233,76.067,False
"DOT,BNB,CAKE,UNI,KSM",10,"13.233,42.908,1.273,10.2,10.041",43.233,76.067,False
"DOT,BNB,CAKE,UNI,ADA",10,"13.233,42.908,1.273,10.2,7.418",43.233,76.067,False
"DOT,BNB,CAKE,XRP,ETH",10,"13.233,42.908,1.273,3.466,4.725",3.382,76.743,False
"DOT,BNB,CAKE,XRP,EOS",10,"13.233,42.908,1.273,3.466,0.807",3.382,76.743,False
"DOT,BNB,CAKE,XRP,KSM",10,"13.233,42.908,1.273,3.466,10.041",3.382,76.743,False
"DOT,BNB,CAKE,XRP,ADA",10,"13.233,42.908,1.273,3.466,7.418",3.382,76.743,False
"DOT,BNB,CAKE,ETH,EOS",10,"13.233,42.908,1.273,4.725,0.807",43.233,76.067,False
"DOT,BNB,CAKE,ETH,KSM",10,"13.233,42.908,1.273,4.725,10.041",43.233,76.067,False
"DOT,BNB,CAKE,ETH,ADA",10,"13.233,42.908,1.273,4.725,7.418",43.233,76.067,False
"DOT,BNB,CAKE,EOS,KSM",10,"13.233,42.908,1.273,0.807,10.041",43.233,76.067,False
"DOT,BNB,CAKE,EOS,ADA",10,"13.233,42.908,1.273,0.807,7.418",43.233,76.067,False
"DOT,BNB,CAKE,KSM,ADA",10,"13.233,42.908,1.273,10.041,7.418",43.233,76.067,False
"DOT,BNB,FIL,UNI,XRP",10,"13.233,42.908,2.601,10.2,3.466",3.382,76.743,False
"DOT,BNB,FIL,UNI,ETH",10,"13.233,42.908,2.601,10.2,4.725",43.233,76.067,False
"DOT,BNB,FIL,UNI,EOS",10,"13.233,42.908,2.601,10.2,0.807",43.233,76.067,False
"DOT,BNB,FIL,UNI,KSM",10,"13.233,42.908,2.601,10.2,10.041",43.233,76.067,False
"DOT,BNB,FIL,UNI,ADA",10,"13.233,42.908,2.601,10.2,7.418",43.233,76.067,False
"DOT,BNB,FIL,XRP,ETH",10,"13.233,42.908,2.601,3.466,4.725",3.382,76.743,False
"DOT,BNB,FIL,XRP,EOS",10,"13.233,42.908,2.601,3.466,0.807",3.382,76.743,False
"DOT,BNB,FIL,XRP,KSM",10,"13.233,42.908,2.601,3.466,10.041",3.382,76.743,False
"DOT,BNB,FIL,XRP,ADA",10,"13.233,42.908,2.601,3.466,7.418",3.382,76.743,False
"DOT,BNB,FIL,ETH,EOS",10,"13.233,42.908,2.601,4.725,0.807",43.233,76.067,False
"DOT,BNB,FIL,ETH,KSM",10,"13.233,42.908,2.601,4.725,10.041",43.233,76.067,False
"DOT,BNB,FIL,ETH,ADA",10,"13.233,42.908,2.601,4.725,7.418",43.233,76.067,False
"DOT,BNB,FIL,EOS,KSM",10,"13.233,42.908,2.601,0.807,10.041",43.233,76.067,False
"DOT,BNB,FIL,EOS,ADA",10,"13.233,42.908,2.601,0.807,7.418",43.233,76.067,False
"DOT,BNB,FIL,KSM,ADA",10,"13.233,42.908,2.601,10.041,7.418",43.233,76.067,False
"DOT,BNB,UNI,XRP,ETH",10,"13.233,42.908,10.2,3.466,4.725",3.382,76.743,False
"DOT,BNB,UNI,XRP,EOS",10,"13.233,42.908,10.2,3.466,0.807",3.382,76.743,False
"DOT,BNB,UNI,XRP,KSM",10,"13.233,42.908,10.2,3.466,10.041",3.382,76.743,False
"DOT,BNB,UNI,XRP,ADA",10,"13.233,42.908,10.2,3.466,7.418",3.382,76.743,False
"DOT,BNB,UNI,ETH,EOS",10,"13.233,42.908,10.2,4.725,0.807",43.233,76.067,False
"DOT,BNB,UNI,ETH,KSM",10,"13.233,42.908,10.2,4.725,10.041",43.233,76.067,False
"DOT,BNB,UNI,ETH,ADA",10,"13.233,42.908,10.2,4.725,7.418",43.233,76.067,False
"DOT,BNB,UNI,EOS,KSM",10,"13.233,42.908,10.2,0.807,10.041",43.233,76.067,False
"DOT,BNB,UNI,EOS,ADA",10,"13.233,42.908,10.2,0.807,7.418",43.233,76.067,False
"DOT,BNB,UNI,KSM,ADA",10,"13.233,42.908,10.2,10.041,7.418",43.233,76.067,False
"DOT,BNB,XRP,ETH,EOS",10,"13.233,42.908,3.466,4.725,0.807",3.382,76.743,False
"DOT,BNB,XRP,ETH,KSM",10,"13.233,42.908,3.466,4.725,10.041",3.382,76.743,False
"DOT,BNB,XRP,ETH,ADA",10,"13.233,42.908,3.466,4.725,7.418",3.382,76.743,False
"DOT,BNB,XRP,EOS,KSM",10,"13.233,42.908,3.466,0.807,10.041",3.382,76.743,False
"DOT,BNB,XRP,EOS,ADA",10,"13.233,42.908,3.466,0.807,7.418",3.382,76.743,False
"DOT,BNB,XRP,KSM,ADA",10,"13.233,42.908,3.466,10.041,7.418",3.382,76.743,False
"DOT,BNB,ETH,EOS,KSM",10,"13.233,42.908,4.725,0.807,10.041",43.233,76.067,False
"DOT,BNB,ETH,EOS,ADA",10,"13.233,42.908,4.725,0.807,7.418",43.233,76.067,False
"DOT,BNB,ETH,KSM,ADA",10,"13.233,42.908,4.725,10.041,7.418",43.233,76.067,False
"DOT,BNB,EOS,KSM,ADA",10,"13.233,42.908,0.807,10.041,7.418",43.233,76.067,False
"DOT,BTC,CAKE,FIL,UNI",10,"13.233,8.396,1.273,2.601,10.2",0.92,61.088,False
"DOT,BTC,CAKE,FIL,XRP",10,"13.233,8.396,1.273,2.601,3.466",3.382,76.743,False
"DOT,BTC,CAKE,FIL,ETH",10,"13.233,8.396,1.273,2.601,4.725",0.92,61.088,False
"DOT,BTC,CAKE,FIL,EOS",10,"13.233,8.396,1.273,2.601,0.807",0.92,61.088,False
"DOT,BTC,CAKE,FIL,KSM",10,"13.233,8.396,1.273,2.601,10.041",0.92,61.088,False
"DOT,BTC,CAKE,FIL,ADA",10,"13.233,8.396,1.273,2.601,7.418",0.92,61.088,False
"DOT,BTC,CAKE,UNI,XRP",10,"13.233,8.396,1.273,10.2,3.466",3.382,76.743,False
"DOT,BTC,CAKE,UNI,ETH",10,"13.233,8.396,1.273,10.2,4.725",0.92,61.088,False
"DOT,BTC,CAKE,UNI,EOS",10,"13.233,8.396,1.273,10.2,0.807",0.92,61.088,False
"DOT,BTC,CAKE,UNI,KSM",10,"13.233,8.396,1.273,10.2,10.041",0.92,61.088,False
"DOT,BTC,CAKE,UNI,ADA",10,"13.233,8.396,1.273,10.2,7.418",0.92,61.088,False
"DOT,BTC,CAKE,XRP,ETH",10,"13.233,8.396,1.273,3.466,4.725",3.382,76.743,False
"DOT,BTC,CAKE,XRP,EOS",10,"13.233,8.396,1.273,3.466,0.807",3.382,76.743,False
"DOT,BTC,CAKE,XRP,KSM",10,"13.233,8.396,1.273,3.466,10.041",3.382,76.743,False
"DOT,BTC,CAKE,XRP,ADA",10,"13.233,8.396,1.273,3.466,7.418",3.382,76.743,False
"DOT,BTC,CAKE,ETH,EOS",10,"13.233,8.396,1.273,4.725,0.807",0.92,61.088,False
"DOT,BTC,CAKE,ETH,KSM",10,"13.233,8.396,1.273,4.725,10.041",0.92,61.088,False
"DOT,BTC,CAKE,ETH,ADA",10,"13.233,8.396,1.273,4.725,7.418",0.92,61.088,False
"DOT,BTC,CAKE,EOS,KSM",10,"13.233,8.396,1.273,0.807,10.041",0.92,61.088,False
"DOT,BTC,CAKE,EOS,ADA",10,"13.233,8.396,1.273,0.807,7.418",0.92,61.088,False
"DOT,BTC,CAKE,KSM,ADA",10,"13.233,8.396,1.273,10.041,7.418",0.92,61.088,False
"DOT,BTC,FIL,UNI,XRP",10,"13.233,8.396,2.601,10.2,3.466",3.382,76.743,False
"DOT,BTC,FIL,UNI,ETH",10,"13.233,8.396,2.601,10.2,4.725",0.963,94.54,False
"DOT,BTC,FIL,UNI,EOS",10,"13.233,8.396,2.601,10.2,0.807",0.789,79.887,False
"DOT,BTC,FIL,UNI,KSM",10,"13.233,8.396,2.601,10.2,10.041",0.963,94.54,False
"DOT,BTC,FIL,UNI,ADA",10,"13.233,8.396,2.601,10.2,7.418",0.963,94.54,False
"DOT,BTC,FIL,XRP,ETH",10,"13.233,8.396,2.601,3.466,4.725",3.382,76.743,False
"DOT,BTC,FIL,XRP,EOS",10,"13.233,8.396,2.601,3.466,0.807",3.382,76.743,False
"DOT,BTC,FIL,XRP,KSM",10,"13.233,8.396,2.601,3.466,10.041",3.382,76.743,False
"DOT,BTC,FIL,XRP,ADA",10,"13.233,8.396,2.601,3.466,7.418",3.382,76.743,False
"DOT,BTC,FIL,ETH,EOS",10,"13.233,8.396,2.601,4.725,0.807",0.789,79.887,False
"DOT,BTC,FIL,ETH,KSM",10,"13.233,8.396,2.601,4.725,10.041",4.618,82.524,False
"DOT,BTC,FIL,ETH,ADA",10,"13.233,8.396,2.601,4.725,7.418",7.472,87.197,False
"DOT,BTC,FIL,EOS,KSM",10,"13.233,8.396,2.601,0.807,10.041",0.789,79.887,False
"DOT,BTC,FIL,EOS,ADA",10,"13.233,8.396,2.601,0.807,7.418",0.789,79.887,False
"DOT,BTC,FIL,KSM,ADA",10,"13.233,8.396,2.601,10.041,7.418",7.472,87.197,False
"DOT,BTC,UNI,XRP,ETH",10,"13.233,8.396,10.2,3.466,4.725",3.382,76.743,False
"DOT,BTC,UNI,XRP,EOS",10,"13.233,8.396,10.2,3.466,0.807",3.382,76.743,False
"DOT,BTC,UNI,XRP,KSM",10,"13.233,8.396,10.2,3.466,10.041",3.382,76.743,False
"DOT,BTC,UNI,XRP,ADA",10,"13.233,8.396,10.2,3.466,7.418",3.382,76.743,False
"DOT,BTC,UNI,ETH,EOS",10,"13.233,8.396,10.2,4.725,0.807",0.789,79.887,False
"DOT,BTC,UNI,ETH,KSM",10,"13.233,8.396,10.2,4.725,10.041",0.963,94.54,False
"DOT,BTC,UNI,ETH,ADA",10,"13.233,8.396,10.2,4.725,7.418",0.963,94.54,False
"DOT,BTC,UNI,EOS,KSM",10,"13.233,8.396,10.2,0.807,10.041",0.789,79.887,False
"DOT,BTC,UNI,EOS,ADA",10,"13.233,8.396,10.2,0.807,7.418",0.789,79.887,False
"DOT,BTC,UNI,KSM,ADA",10,"13.233,8.396,10.2,10.041,7.418",0.963,94.54,False
"DOT,BTC,XRP,ETH,EOS",10,"13.233,8.396,3.466,4.725,0.807",3.382,76.743,False
"DOT,BTC,XRP,ETH,KSM",10,"13.233,8.396,3.466,4.725,10.041",3.382,76.743,False
"DOT,BTC,XRP,ETH,ADA",10,"13.233,8.396,3.466,4.725,7.418",3.382,76.743,False
"DOT,BTC,XRP,EOS,KSM",10,"13.233,8.396,3.466,0.807,10.041",3.382,76.743,False
"DOT,BTC,XRP,EOS,ADA",10,"13.233,8.396,3.466,0.807,7.418",3.382,76.743,False
"DOT,BTC,XRP,KSM,ADA",10,"13.233,8.396,3.466,10.041,7.418",3.382,76.743,False
"DOT,BTC,ETH,EOS,KSM",10,"13.233,8.396,4.725,0.807,10.041",0.789,79.887,False
"DOT,BTC,ETH,EOS,ADA",10,"13.233,8.396,4.725,0.807,7.418",0.789,79.887,False
"DOT,BTC,ETH,KSM,ADA",10,"13.233,8.396,4.725,10.041,7.418",7.472,87.197,False
"DOT,BTC,EOS,KSM,ADA",10,"13.233,8.396,0.807,10.041,7.418",0.789,79.887,False
"DOT,CAKE,FIL,UNI,XRP",10,"13.233,1.273,2.601,10.2,3.466",3.382,76.743,False
"DOT,CAKE,FIL,UNI,ETH",10,"13.233,1.273,2.601,10.2,4.725",0.92,61.088,False
"DOT,CAKE,FIL,UNI,EOS",10,"13.233,1.273,2.601,10.2,0.807",0.92,61.088,False
"DOT,CAKE,FIL,UNI,KSM",10,"13.233,1.273,2.601,10.2,10.041",0.92,61.088,False
"DOT,CAKE,FIL,UNI,ADA",10,"13.233,1.273,2.601,10.2,7.418",0.92,61.088,False
"DOT,CAKE,FIL,XRP,ETH",10,"13.233,1.273,2.601,3.466,4.725",3.382,76.743,False
"DOT,CAKE,FIL,XRP,EOS",10,"13.233,1.273,2.601,3.466,0.807",3.382,76.743,False
"DOT,CAKE,FIL,XRP,KSM",10,"13.233,1.273,2.601,3.466,10.041",3.382,76.743,False
"DOT,CAKE,FIL,XRP,ADA",10,"13.233,1.273,2.601,3.466,7.418",3.382,76.743,False
"DOT,CAKE,FIL,ETH,EOS",10,"13.233,1.273,2.601,4.725,0.807",0.92,61.088,False
"DOT,CAKE,FIL,ETH,KSM",10,"13.233,1.273,2.601,4.725,10.041",0.92,61.088,False
"DOT,CAKE,FIL,ETH,ADA",10,"13.233,1.273,2.601,4.725,7.418",0.92,61.088,False
"DOT,CAKE,FIL,EOS,KSM",10,"13.233,1.273,2.601,0.807,10.041",0.92,61.088,False
"DOT,CAKE,FIL,EOS,ADA",10,"13.233,1.273,2.601,0.807,7.418",0.92,61.088,False
"DOT,CAKE,FIL,KSM,ADA",10,"13.233,1.273,2.601,10.041,7.418",0.92,61.088,False
"DOT,CAKE,UNI,XRP,ETH",10,"13.233,1.273,10.2,3.466,4.725",3.382,76.743,False
"DOT,CAKE,UNI,XRP,EOS",10,"13.233,1.273,10.2,3.466,0.807",3.382,76.743,False
"DOT,CAKE,UNI,XRP,KSM",10,"13.233,1.273,10.2,3.466,10.041",3.382,76.743,False
"DOT,CAKE,UNI,XRP,ADA",10,"13.233,1.273,10.2,3.466,7.418",3.382,76.743,False
"DOT,CAKE,UNI,ETH,EOS",10,"13.233,1.273,10.2,4.725,0.807",0.92,61.088,False
"DOT,CAKE,UNI,ETH,KSM",10,"13.233,1.273,10.2,4.725,10.041",0.92,61.088,False
"DOT,CAKE,UNI,ETH,ADA",10,"13.233,1.273,10.2,4.725,7.418",0.92,61.088,False
"DOT,CAKE,UNI,EOS,KSM",10,"13.233,1.273,10.2,0.807,10.041",0.92,61.088,False
"DOT,CAKE,UNI,EOS,ADA",10,"13.233,1.273,10.2,0.807,7.418",0.92,61.088,False
"DOT,CAKE,UNI,KSM,ADA",10,"13.233,1.273,10.2,10.041,7.418",0.92,61.088,False
"DOT,CAKE,XRP,ETH,EOS",10,"13.233,1.273,3.466,4.725,0.807",3.382,76.743,False
"DOT,CAKE,XRP,ETH,KSM",10,"13.233,1.273,3.466,4.725,10.041",3.382,76.743,False
"DOT,CAKE,XRP,ETH,ADA",10,"13.233,1.273,3.466,4.725,7.418",3.382,76.743,False
"DOT,CAKE,XRP,EOS,KSM",10,"13.233,1.273,3.466,0.807,10.041",3.382,76.743,False
"DOT,CAKE,XRP,EOS,ADA",10,"13.233,1.273,3.466,0.807,7.418",3.382,76.743,False
"DOT,CAKE,XRP,KSM,ADA",10,"13.233,1.273,3.466,10.041,7.418",3.382,76.743,False
"DOT,CAKE,ETH,EOS,KSM",10,"13.233,1.273,4.725,0.807,10.041",0.92,61.088,False
"DOT,CAKE,ETH,EOS,ADA",10,"13.233,1.273,4.725,0.807,7.418",0.92,61.088,False
"DOT,CAKE,ETH,KSM,ADA",10,"13.233,1.273,4.725,10.041,7.418",0.92,61.088,False
"DOT,CAKE,EOS,KSM,ADA",10,"13.233,1.273,0.807,10.041,7.418",0.92,61.088,False
"DOT,FIL,UNI,XRP,ETH",10,"13.233,2.601,10.2,3.466,4.725",3.382,76.743,False
"DOT,FIL,UNI,XRP,EOS",10,"13.233,2.601,10.2,3.466,0.807",3.382,76.743,False
"DOT,FIL,UNI,XRP,KSM",10,"13.233,2.601,10.2,3.466,10.041",3.382,76.743,False
"DOT,FIL,UNI,XRP,ADA",10,"13.233,2.601,10.2,3.466,7.418",3.382,76.743,False
"DOT,FIL,UNI,ETH,EOS",10,"13.233,2.601,10.2,4.725,0.807",0.789,79.887,False
"DOT,FIL,UNI,ETH,KSM",10,"13.233,2.601,10.2,4.725,10.041",0.963,94.54,False
"DOT,FIL,UNI,ETH,ADA",10,"13.233,2.601,10.2,4.725,7.418",0.963,94.54,False
"DOT,FIL,UNI,EOS,KSM",10,"13.233,2.601,10.2,0.807,10.041",0.789,79.887,False
"DOT,FIL,UNI,EOS,ADA",10,"13.233,2.601,10.2,0.807,7.418",0.789,79.887,False
"DOT,FIL,UNI,KSM,ADA",10,"13.233,2.601,10.2,10.041,7.418",0.963,94.54,False
"DOT,FIL,XRP,ETH,EOS",10,"13.233,2.601,3.466,4.725,0.807",3.382,76.743,False
"DOT,FIL,XRP,ETH,KSM",10,"13.233,2.601,3.466,4.725,10.041",3.382,76.743,False
"DOT,FIL,XRP,ETH,ADA",10,"13.233,2.601,3.466,4.725,7.418",3.382,76.743,False
"DOT,FIL,XRP,EOS,KSM",10,"13.233,2.601,3.466,0.807,10.041",3.382,76.743,False
"DOT,FIL,XRP,EOS,ADA",10,"13.233,2.601,3.466,0.807,7.418",3.382,76.743,False
"DOT,FIL,XRP,KSM,ADA",10,"13.233,2.601,3.466,10.041,7.418",3.382,76.743,False
"DOT,FIL,ETH,EOS,KSM",10,"13.233,2.601,4.725,0.807,10.041",0.789,79.887,False
"DOT,FIL,ETH,EOS,ADA",10,"13.233,2.601,4.725,0.807,7.418",0.789,79.887,False
"DOT,FIL,ETH,KSM,ADA",10,"13.233,2.601,4.725,10.041,7.418",7.472,87.197,False
"DOT,FIL,EOS,KSM,ADA",10,"13.233,2.601,0.807,10.041,7.418",0.789,79.887,False
"DOT,UNI,XRP,ETH,EOS",10,"13.233,10.2,3.466,4.725,0.807",3.382,76.743,False
"DOT,UNI,XRP,ETH,KSM",10,"13.233,10.2,3.466,4.725,10.041",3.382,76.743,False
"DOT,UNI,XRP,ETH,ADA",10,"13.233,10.2,3.466,4.725,7.418",3.382,76.743,False
"DOT,UNI,XRP,EOS,KSM",10,"13.233,10.2,3.466,0.807,10.041",3.382,76.743,False
"DOT,UNI,XRP,EOS,ADA",10,"13.233,10.2,3.466,0.807,7.418",3.382,76.743,False
"DOT,UNI,XRP,KSM,ADA",10,"13.233,10.2,3.466,10.041,7.418",3.382,76.743,False
"DOT,UNI,ETH,EOS,KSM",10,"13.233,10.2,4.725,0.807,10.041",0.789,79.887,False
"DOT,UNI,ETH,EOS,ADA",10,"13.233,10.2,4.725,0.807,7.418",0.789,79.887,False
"DOT,UNI,ETH,KSM,ADA",10,"13.233,10.2,4.725,10.041,7.418",0.963,94.54,False
"DOT,UNI,EOS,KSM,ADA",10,"13.233,10.2,0.807,10.041,7.418",0.789,79.887,False
"DOT,XRP,ETH,EOS,KSM",10,"13.233,3.466,4.725,0.807,10.041",3.382,76.743,False
"DOT,XRP,ETH,EOS,ADA",10,"13.233,3.466,4.725,0.807,7.418",3.382,76.743,False
"DOT,XRP,ETH,KSM,ADA",10,"13.233,3.466,4.725,10.041,7.418",3.382,76.743,False
"DOT,XRP,EOS,KSM,ADA",10,"13.233,3.466,0.807,10.041,7.418",3.382,76.743,False
"DOT,ETH,EOS,KSM,ADA",10,"13.233,4.725,0.807,10.041,7.418",0.789,79.887,False
"BNB,BTC,CAKE,FIL,UNI",10,"42.908,8.396,1.273,2.601,10.2",0.927,64.195,False
"BNB,BTC,CAKE,FIL,XRP",10,"42.908,8.396,1.273,2.601,3.466",3.382,76.743,False
"BNB,BTC,CAKE,FIL,ETH",10,"42.908,8.396,1.273,2.601,4.725",0.927,64.195,False
"BNB,BTC,CAKE,FIL,EOS",10,"42.908,8.396,1.273,2.601,0.807",0.927,64.195,False
"BNB,BTC,CAKE,FIL,KSM",10,"42.908,8.396,1.273,2.601,10.041",0.927,64.195,False
"BNB,BTC,CAKE,FIL,ADA",10,"42.908,8.396,1.273,2.601,7.418",0.927,64.195,False
"BNB,BTC,CAKE,UNI,XRP",10,"42.908,8.396,1.273,10.2,3.466",3.382,76.743,False
"BNB,BTC,CAKE,UNI,ETH",10,"42.908,8.396,1.273,10.2,4.725",0.927,64.195,False
"BNB,BTC,CAKE,UNI,EOS",10,"42.908,8.396,1.273,10.2,0.807",0.927,64.195,False
"BNB,BTC,CAKE,UNI,KSM",10,"42.908,8.396,1.273,10.2,10.041",0.927,64.195,False
"BNB,BTC,CAKE,UNI,ADA",10,"42.908,8.396,1.273,10.2,7.418",0.927,64.195,False
"BNB,BTC,CAKE,XRP,ETH",10,"42.908,8.396,1.273,3.466,4.725",3.382,76.743,False
"BNB,BTC,CAKE,XRP,EOS",10,"42.908,8.396,1.273,3.466,0.807",3.382,76.743,False
"BNB,BTC,CAKE,XRP,KSM",10,"42.908,8.396,1.273,3.466,10.041",3.382,76.743,False
"BNB,BTC,CAKE,XRP,ADA",10,"42.908,8.396,1.273,3.466,7.418",3.382,76.743,False
"BNB,BTC,CAKE,ETH,EOS",10,"42.908,8.396,1.273,4.725,0.807",0.927,64.195,False
"BNB,BTC,CAKE,ETH,KSM",10,"42.908,8.396,1.273,4.725,10.041",0.927,64.195,False
"BNB,BTC,CAKE,ETH,ADA",10,"42.908,8.396,1.273,4.725,7.418",0.927,64.195,False
"BNB,BTC,CAKE,EOS,KSM",10,"42.908,8.396,1.273,0.807,10.041",0.927,64.195,False
"BNB,BTC,CAKE,EOS,ADA",10,"42.908,8.396,1.273,0.807,7.418",0.927,64.195,False
"BNB,BTC,CAKE,KSM,ADA",10,"42.908,8.396,1.273,10.041,7.418",0.927,64.195,False
"BNB,BTC,FIL,UNI,XRP",10,"42.908,8.396,2.601,10.2,3.466",3.382,76.743,False
"BNB,BTC,FIL,UNI,ETH",10,"42.908,8.396,2.601,10.2,4.725",0.97,94.742,False
"BNB,BTC,FIL,UNI,EOS",10,"42.908,8.396,2.601,10.2,0.807",0.97,94.742,False
"BNB,BTC,FIL,UNI,KSM",10,"42.908,8.396,2.601,10.2,10.041",0.97,94.742,False
"BNB,BTC,FIL,UNI,ADA",10,"42.908,8.396,2.601,10.2,7.418",0.97,94.742,False
"BNB,BTC,FIL,XRP,ETH",10,"42.908,8.396,2.601,3.466,4.725",3.382,76.743,False
"BNB,BTC,FIL,XRP,EOS",10,"42.908,8.396,2.601,3.466,0.807",3.382,76.743,False
"BNB,BTC,FIL,XRP,KSM",10,"42.908,8.396,2.601,3.466,10.041",3.382,76.743,False
"BNB,BTC,FIL,XRP,ADA",10,"42.908,8.396,2.601,3.466,7.418",3.382,76.743,False
"BNB,BTC,FIL,ETH,EOS",10,"42.908,8.396,2.601,4.725,0.807",7.692,63.341,False
"BNB,BTC,FIL,ETH,KSM",10,"42.908,8.396,2.601,4.725,10.041",7.692,63.341,False
"BNB,BTC,FIL,ETH,ADA",10,"42.908,8.396,2.601,4.725,7.418",7.692,63.341,False
"BNB,BTC,FIL,EOS,KSM",10,"42.908,8.396,2.601,0.807,10.041",7.692,63.341,False
"BNB,BTC,FIL,EOS,ADA",10,"42.908,8.396,2.601,0.807,7.418",7.692,63.341,False
"BNB,BTC,FIL,KSM,ADA",10,"42.908,8.396,2.601,10.041,7.418",7.692,63.341,False
"BNB,BTC,UNI,XRP,ETH",10,"42.908,8.396,10.2,3.466,4.725",3.382,76.743,False
"BNB,BTC,UNI,XRP,EOS",10,"42.908,8.396,10.2,3.466,0.807",3.382,76.743,False
"BNB,BTC,UNI,XRP,KSM",10,"42.908,8.396,10.2,3.466,10.041",3.382,76.743,False
"BNB,BTC,UNI,XRP,ADA",10,"42.908,8.396,10.2,3.466,7.418",3.382,76.743,False
"BNB,BTC,UNI,ETH,EOS",10,"42.908,8.396,10.2,4.725,0.807",0.97,94.742,False
"BNB,BTC,UNI,ETH,KSM",10,"42.908,8.396,10.2,4.725,10.041",0.97,94.742,False
"BNB,BTC,UNI,ETH,ADA",10,"42.908,8.396,10.2,4.725,7.418",0.97,94.742,False
"BNB,BTC,UNI,EOS,KSM",10,"42.908,8.396,10.2,0.807,10.041",0.97,94.742,False
"BNB,BTC,UNI,EOS,ADA",10,"42.908,8.396,10.2,0.807,7.418",0.97,94.742,False
"BNB,BTC,UNI,KSM,ADA",10,"42.908,8.396,10.2,10.041,7.418",0.97,94.742,False
"BNB,BTC,XRP,ETH,EOS",10,"42.908,8.396,3.466,4.725,0.807",3.382,76.743,False
"BNB,BTC,XRP,ETH,KSM",10,"42.908,8.396,3.466,4.725,10.041",3.382,76.743,False
"BNB,BTC,XRP,ETH,ADA",10,"42.908,8.396,3.466,4.725,7.418",3.382,76.743,False
