date,open,high,low,close,volume,amount,turn,pctChg
2013-04-16,6.4932531000,6.7121268000,6.4081355500,6.5662110000,1889919,51198316.0000,2.036551,-1.675161
2013-04-17,6.5418917000,6.9990945400,6.5418917000,6.9917987500,2386908,66911960.0000,2.572099,6.481500
2013-04-18,6.9796391000,7.1109633200,6.8094040000,6.9018173400,1290323,36722852.0000,1.390434,-1.287000
2013-04-19,6.8361552300,7.1523061300,6.8361552300,6.9018173400,2094285,60287964.0000,2.256773,0.000000
2013-04-22,6.8580426000,7.5365510700,6.8215636500,7.3201093000,1876649,55754916.0000,2.022251,6.060600
2013-04-23,7.3687479000,7.4611612400,7.2471514000,7.3687479000,1957918,59196124.0000,2.109825,0.664400
2013-04-24,7.3687479000,7.8040633700,7.2471514000,7.7821760000,2337264,72809552.0000,2.518603,5.610600
2013-04-25,7.6484198500,8.1056226900,7.4392738700,7.6095089700,4093907,130859960.0000,4.411538,-2.218700
2013-04-26,7.4344100100,7.7092181000,7.2714707000,7.3201093000,1616186,49382312.0000,1.741580,-3.803133
2013-05-02,7.2714707000,7.6581475700,6.8094040000,7.5876216000,1493802,45745840.0000,1.609700,3.654500
2013-05-03,7.5876216000,7.8964767100,7.5097998400,7.8308146000,1547990,48965828.0000,1.668093,3.205128
2013-05-06,7.8502700400,7.8502700400,7.6119409000,7.7700163500,1642127,52134000.0000,1.769533,-0.776400
2013-05-07,7.7821760000,7.7821760000,7.2957900000,7.4465696600,2088487,65197128.0000,2.250525,-4.162800
2013-05-08,7.4660251000,7.6946265200,7.3006538600,7.5997812500,1467979,45098160.0000,1.581874,2.057500
2013-05-09,7.5876216000,7.6946265200,7.4222503600,7.5997812500,1060625,32974432.0000,1.142915,0.000000
2013-05-10,7.5997812500,7.6119409000,7.2957900000,7.5608703700,1383217,42121980.0000,1.490536,-0.512000
2013-05-13,7.4854805400,7.6119409000,7.3979310600,7.4733208900,696396,21490296.0000,0.750427,-1.157900
2013-05-14,7.4733208900,7.8429742500,7.3882033400,7.8064953000,1145240,35617092.0000,1.234095,4.458200
2013-05-15,7.7578567000,7.8818851300,7.5146637000,7.7991995100,1175943,37337332.0000,1.267180,-0.093500
2013-05-16,7.8064953000,7.8405423200,7.6119409000,7.7165138900,1249902,39838476.0000,1.346877,-1.060200
2013-05-17,7.7091396000,8.1510648000,7.6575816600,8.1461545200,1359527,44387708.0000,1.465008,5.567900
2013-05-20,8.1756162000,8.5193358000,8.0675900400,8.4211302000,1536256,52105656.0000,1.655448,3.375500
2013-05-21,8.4456816000,8.4947844000,8.1486096600,8.3965788000,1309244,44039692.0000,1.410823,-0.291541
2013-05-22,8.2885526400,8.3180143200,8.1019620000,8.2001676000,983598,32851848.0000,1.059912,-2.339200
2013-05-23,8.1265134000,8.2320844200,7.9448330400,7.9472881800,739574,24315812.0000,0.796955,-3.083800
2013-05-24,7.9792050000,8.1338788200,7.8809994000,7.9792050000,1170932,37943876.0000,1.261780,0.401600
2013-05-27,7.9546536000,8.2247190000,7.9546536000,8.0553143400,776017,25572312.0000,0.836225,0.953800
2013-05-28,8.0504040600,8.0504040600,7.7336910000,7.7582424000,3219534,102778528.0000,3.469325,-3.687900
2013-05-29,7.7091396000,7.9374676200,7.6600368000,7.7582424000,1244301,39470088.0000,1.340842,0.000000
2013-05-30,7.6674022200,7.7582424000,7.6232097000,7.6649470800,1103203,34544112.0000,1.188796,-1.202500
2013-05-31,7.6821330600,7.9251919200,7.6624919400,7.7705181000,2289208,72918600.0000,2.466819,1.377323
2013-06-03,7.7729732400,7.9030956600,7.4734461600,7.6109340000,1648245,51285080.0000,1.776126,-2.053700
2013-06-04,7.5912928800,7.5912928800,7.2623041200,7.3359583200,1321297,39658904.0000,1.423811,-3.612900
2013-06-05,7.3752405600,7.5495555000,7.2377527200,7.4390742000,1459500,44159688.0000,1.572737,1.405600
2013-06-06,7.3605097200,7.6133891400,7.3187723400,7.5004527000,911904,27949376.0000,0.982655,0.825100
2013-06-07,7.4881770000,7.7214153000,7.4390742000,7.4857218600,1718047,53039120.0000,1.851344,-0.196400
2013-06-13,7.4636256000,7.6845882000,7.0978097400,7.6330302600,1667544,49635756.0000,1.796922,1.967900
2013-06-14,7.5495555000,7.8687237000,7.5372798000,7.8343517400,1626644,51384408.0000,1.752849,2.637500
2013-06-17,7.8711788400,7.9669293000,7.6944087600,7.9178265000,1023412,32868404.0000,1.102815,1.065500
2013-06-18,7.8809994000,8.0651349000,7.7459667000,7.8638134200,634264,20423210.0000,0.683474,-0.682200
2013-06-19,7.9129162200,7.9742947200,7.5520106400,7.8564480000,850892,26781948.0000,0.916909,-0.093700
2013-06-20,7.7999797800,7.8024349200,7.4857218600,7.5078181200,813905,25298012.0000,0.877053,-4.437500
2013-06-21,7.3163172000,7.7336910000,7.1272714200,7.6256648400,913687,27604196.0000,0.984577,1.569700
2013-06-24,7.5274592400,7.5667414800,7.2426630000,7.2647592600,2178842,65357424.0000,2.347890,-4.732800
2013-06-25,7.2647592600,7.4341639200,6.6779808000,7.3997919600,2292998,65473852.0000,2.470903,1.858700
2013-06-26,7.3997919600,7.7533321200,7.3997919600,7.7459667000,1213074,37783240.0000,1.307192,4.678200
2013-06-27,7.7459667000,8.0528592000,7.6968639000,7.8196209000,893147,28617896.0000,0.962443,0.950900
2013-06-28,7.8147106200,8.1240582600,7.7336910000,8.0086666800,1008847,32872088.0000,1.087120,2.417600
2013-07-01,8.0504040600,8.1928021800,7.9546536000,8.1412442400,961726,31781500.0000,1.036343,1.655400
2013-07-02,8.1068722800,8.4456816000,7.9546536000,8.2590909600,1595544,53097864.0000,1.719336,1.447500
2013-07-03,8.2443601200,8.5635283200,8.1019620000,8.4677778600,1507730,51735060.0000,1.624709,2.526800
2013-07-04,8.4456816000,8.5561629000,8.2738218000,8.3106489000,922857,31660776.0000,0.994458,-1.855600
2013-07-05,8.2001676000,9.0545563200,8.2001676000,8.6470030800,1777555,63009760.0000,1.915469,4.047300
2013-07-08,8.5733488800,8.7967666200,8.4751432800,8.5512526200,943067,33231032.0000,1.016236,-1.107300
2013-07-09,8.3793928200,8.6003554200,8.3744825400,8.4825087000,348223,12008244.0000,0.375240,-0.803900
2013-07-10,8.5414320600,8.5438872000,8.3229246000,8.4481367400,381226,13100209.0000,0.410804,-0.405200
2013-07-11,8.3401105800,9.2141404200,8.3401105800,9.2018647200,1177911,42602924.0000,1.269301,8.921800
2013-07-12,9.1748581800,9.1797684600,8.8998825000,9.1085694000,994205,36470376.0000,1.071342,-1.013900
2013-07-15,8.9686264200,9.2927049000,8.9686264200,9.0987488400,826423,30764718.0000,0.890542,-0.107800
2013-07-16,9.2043198600,9.4522890000,9.0717423000,9.0889282800,741934,27746166.0000,0.799498,-0.107900
2013-07-17,9.0570114600,9.2067750000,8.7280227000,8.8385040000,894737,32474152.0000,0.964156,-2.755300
2013-07-18,8.8335937200,9.0079086600,8.4702330000,9.0079086600,1371898,48904608.0000,1.478338,1.916700
2013-07-19,8.9612610000,9.0717423000,8.6420928000,8.7820357800,960027,34618552.0000,1.034512,-2.507500
2013-07-22,9.2264161200,9.2264161200,8.7182021400,8.8139526000,541834,19692664.0000,0.583873,0.363400
2013-07-23,8.7206572800,9.0103638000,8.7157470000,8.9661712800,1703114,61295488.0000,1.835252,1.727000
2013-07-24,8.8753311000,8.9907226800,8.7574843800,8.8164077400,772741,27862210.0000,0.832695,-1.670300
2013-07-25,8.8360488600,9.3663591000,8.6617339200,9.2558778000,1515946,55856524.0000,1.633563,4.984700
2013-07-26,9.0840180000,9.3909105000,8.7157470000,9.2067750000,1573177,58324552.0000,1.695234,-0.530500
2013-07-29,9.2043198600,9.5406740400,8.9735367000,9.2534226600,1517297,57796496.0000,1.635018,0.506700
2013-07-30,9.1699479000,9.4522890000,8.9612610000,8.9661712800,1554458,57547464.0000,1.675063,-3.104300
2013-07-31,9.3295320000,9.3295320000,8.9661712800,9.0840180000,810496,30002504.0000,0.873379,1.314300
2013-08-01,9.0840180000,9.3663591000,9.0840180000,9.2337815400,698068,26330408.0000,0.752228,1.648600
2013-08-02,9.2558778000,9.7248095400,9.2558778000,9.6707964600,1756568,68465096.0000,1.892853,4.732800
2013-08-05,9.6487002000,9.8893039200,9.4915712400,9.6855273000,1093251,43333364.0000,1.178072,0.152300
2013-08-06,9.6855273000,10.0636188600,9.5529497400,9.8819385000,830892,33379344.0000,0.895358,2.027900
2013-08-07,9.8893039200,10.2330235200,9.8893039200,10.1397282000,1505789,61983972.0000,1.622617,2.608700
2013-08-08,10.1127216600,10.2084721200,9.8794833600,10.0562534400,950443,38776420.0000,1.024184,-0.823200
2013-08-09,10.0660740000,10.1127216600,9.7960086000,9.8745730800,658041,26596046.0000,0.709096,-1.806600
2013-08-12,9.8745730800,9.9654132600,9.4596544200,9.7419955200,1293022,50889768.0000,1.393343,-1.342600
2013-08-13,9.7395403800,9.7395403800,9.5112123600,9.6978030000,470599,18511920.0000,0.507111,-0.453600
2013-08-14,9.7002581400,9.9334964400,9.6609759000,9.9236758800,741828,29738146.0000,0.799384,2.329100
2013-08-15,9.8328357000,9.9114001800,9.4719301200,9.5750460000,900326,35222428.0000,0.970179,-3.513100
2013-08-16,9.4940263800,9.6241488000,9.3982759200,9.4326478800,583886,22629462.0000,0.629188,-1.487200
2013-08-19,9.4301927400,9.5603151600,9.2067750000,9.5504946000,1100803,42155868.0000,1.186210,1.249300
2013-08-20,9.5725908600,9.6290590800,9.2804292000,9.3049806000,1304228,50348048.0000,1.405418,-2.570700
2013-08-21,9.3074357400,9.3540834000,8.9514404400,9.1576722000,1287469,47599896.0000,1.387359,-1.583100
2013-08-22,8.9931778200,9.2018647200,8.9588058600,9.0766525800,762967,28327188.0000,0.822163,-0.884700
2013-08-23,9.1331208000,9.1601273400,8.7280227000,8.8630554000,1510640,54577072.0000,1.627845,-2.353300
2013-08-26,8.9367096000,9.3786348000,8.8704208200,9.3540834000,1448964,53649256.0000,1.561384,5.540200
2013-08-27,9.3516282600,9.4596544200,9.2067750000,9.3958207800,1221085,46429624.0000,1.315824,0.446200
2013-08-28,9.3295320000,9.3786348000,9.1871338800,9.2092301400,524397,19786308.0000,0.565083,-1.985900
2013-08-29,9.2092301400,9.2116852800,8.8704208200,8.9047927800,759543,27719116.0000,0.818473,-3.305800
2013-08-30,8.8385040000,9.1085694000,8.7771255000,8.8409591400,1065115,38831244.0000,1.147753,-0.716800
2013-09-02,8.8876068000,9.1453965000,8.4726881400,9.1306656600,1110962,40285416.0000,1.197157,3.276900
2013-09-03,9.1429413600,9.1773133200,8.9809021200,9.1208451000,588420,21710252.0000,0.634073,-0.107600
2013-09-04,9.0840180000,9.1453965000,8.8876068000,8.9072479200,740128,27072728.0000,0.797552,-2.341900
2013-09-05,8.8900619400,9.0471909000,8.8900619400,8.9047927800,528050,19240780.0000,0.569019,-0.027600
2013-09-06,8.9047927800,8.9047927800,8.7402984000,8.7501189600,915998,32779706.0000,0.987067,-1.737000
2013-09-09,8.7501189600,8.9170684800,8.6690993400,8.8630554000,1264078,45220100.0000,1.362153,1.290700
2013-09-10,8.8385040000,8.9072479200,8.7280227000,8.7722152200,739508,26571876.0000,0.796884,-1.024900
2013-09-11,8.7722152200,9.1552170600,8.3523862800,9.1552170600,1439617,51743005.0000,1.551311,4.366100
2013-09-12,9.0840180000,9.3418077000,9.0496460400,9.1527619200,1104536,41374044.0000,1.190233,-0.026800
2013-09-13,9.1552170600,9.2976151800,9.0840180000,9.2116852800,694642,25977804.0000,0.748537,0.643800
2013-09-16,9.1748581800,9.3786348000,9.1134796800,9.2239609800,575607,21650150.0000,0.620266,0.133300
2013-09-17,9.2239609800,9.5136675000,9.0373703400,9.4694749800,1334716,50676515.0000,1.438272,2.661700
2013-09-18,9.4277376000,9.6560656200,9.3540834000,9.3835450800,800070,30978617.0000,0.862144,-0.907400
2013-09-23,9.3467179800,9.4522890000,9.1601273400,9.3049806000,626110,23684689.0000,0.674687,-0.837300
2013-09-24,9.3025254600,9.3909105000,9.1085694000,9.2804292000,656897,24780050.0000,0.707863,-0.263900
2013-09-25,9.2804292000,9.4007310600,9.0791077200,9.0791077200,807475,30407248.0000,0.870124,-2.169300
2013-09-26,9.0619217400,9.0619217400,8.7280227000,8.8262283000,887893,32085156.0000,0.956781,-2.785300
2013-09-27,8.7648498000,8.9367096000,8.7648498000,8.8434142800,645430,23279120.0000,0.695506,0.194700
2013-09-30,8.8434142800,8.9858124000,8.7918563400,8.9367096000,226929,8220502.0000,0.244536,1.055000
2013-10-08,8.9367096000,9.2018647200,8.9367096000,9.0029983800,560484,20742942.0000,0.603970,0.741800
2013-10-09,9.0791077200,9.1036591200,8.9121582000,8.9980881000,609913,22291443.0000,0.657234,-0.054500
2013-10-10,8.8876068000,8.9980881000,8.5905348600,8.7820357800,1247422,44391101.0000,1.344205,-2.401100
2013-10-11,8.7157470000,8.8826965200,8.7157470000,8.7402984000,693773,24821093.0000,0.747600,-0.475300
2013-10-14,8.7157470000,8.8335937200,8.5316115000,8.8114974600,1085436,38251704.0000,1.169651,0.814600
2013-10-15,8.8114974600,8.8114974600,8.5929900000,8.6519133600,471872,16657765.0000,0.508483,-1.811100
2013-10-16,8.6617339200,8.6887404600,8.3499311400,8.4309507600,671041,23118785.0000,0.723105,-2.553900
2013-10-17,8.3474760000,8.5782591600,8.0160321000,8.0921414400,1194286,39940133.0000,1.286946,-4.018600
2013-10-18,8.0774106000,8.5635283200,8.0381283600,8.4898741200,1193926,40744169.0000,1.286558,4.915000
2013-10-21,8.4947844000,8.6715544800,8.3965788000,8.6371825200,806603,28211435.0000,0.869184,1.735100
2013-10-22,8.6371825200,8.6371825200,8.3474760000,8.5929900000,515867,17857983.0000,0.555891,-0.511700
2013-10-23,8.5389769200,8.8679656800,8.5389769200,8.8139526000,1181907,41989600.0000,1.273607,2.571400
2013-10-24,8.7918563400,8.8826965200,8.6568236400,8.6641890600,344137,12235669.0000,0.370837,-1.699200
2013-10-25,8.9489853000,9.5308534800,8.9489853000,9.1061142600,2096404,78416140.0000,2.259056,5.100600
2013-10-28,9.0840180000,9.4031862000,8.9980881000,9.2779740600,1987535,74908910.0000,2.141740,1.887300
2013-10-29,9.2485123800,9.2877946200,8.8630554000,8.9440750200,1044872,38418833.0000,1.125940,-3.598800
2013-10-30,8.8164077400,9.2067750000,8.8164077400,9.0594666000,1390735,51428955.0000,1.498637,1.290100
2013-10-31,9.0594666000,9.2067750000,8.8139526000,9.0840180000,789424,29209753.0000,0.850672,0.271000
2013-11-01,8.9661712800,9.0840180000,8.6003554200,8.8409591400,940293,34019435.0000,1.013247,-2.675700
2013-11-04,8.7894012000,9.0840180000,8.7427535400,8.8998825000,777837,28241367.0000,0.838186,0.666500
2013-11-05,8.8139526000,8.9367096000,8.8090423200,8.8777862400,283442,10226966.0000,0.305433,-0.248300
2013-11-06,8.8728759600,8.8753311000,8.4702330000,8.7108367200,350583,12506323.0000,0.377783,-1.880500
2013-11-07,8.5684386000,8.6150862600,8.1657956400,8.2738218000,873111,29890413.0000,0.940852,-5.016900
2013-11-08,8.3327451600,8.3818479600,8.1829816200,8.2001676000,357241,12030336.0000,0.384958,-0.890200
2013-11-11,8.2001676000,8.3229246000,8.1166928400,8.2738218000,453603,15224685.0000,0.488796,0.898200
2013-11-12,8.2271741400,8.5929900000,8.2271741400,8.5021498200,611534,21143687.0000,0.658981,2.759600
2013-11-13,8.5856245800,8.5856245800,8.4113096400,8.4800535600,378275,13062759.0000,0.407624,-0.259900
2013-11-14,8.4063993600,8.6813750400,8.3769376800,8.5487974800,217923,7579081.0000,0.234831,0.810700
2013-11-15,8.5487974800,8.8139526000,8.4726881400,8.7010161600,425303,15049561.0000,0.458301,1.780600
2013-11-18,8.7402984000,8.8385040000,8.6740096200,8.7353881200,427193,15232723.0000,0.460337,0.395000
2013-11-19,8.7353881200,8.8090423200,8.7157470000,8.7402984000,505211,18017643.0000,0.544408,0.056200
2013-11-20,8.7402984000,8.8360488600,8.6175414000,8.7648498000,294494,10482195.0000,0.317343,0.280900
2013-11-21,8.7648498000,8.7648498000,8.5733488800,8.7083815800,581788,20570029.0000,0.626927,-0.644300
2013-11-22,8.6690993400,9.0349152000,8.6690993400,8.9661712800,849486,30753483.0000,0.915394,2.960200
2013-11-25,8.9563507200,9.3589936800,8.7206572800,9.3589936800,1353268,50741126.0000,0.528620,4.381200
2013-11-26,9.2067750000,9.3295320000,9.1601273400,9.2804292000,707109,26522150.0000,0.276214,-0.839500
2013-11-27,9.1797684600,9.3049806000,9.1085694000,9.1822236000,877559,32882578.0000,0.342796,-1.058200
2013-11-28,9.2558778000,9.5382189000,9.1871338800,9.3982759200,1507249,57825692.0000,0.588769,2.352900
2013-11-29,9.4252824600,9.4252824600,9.1944993000,9.2804292000,1393103,52507758.0000,0.544181,-1.253900
2013-12-02,9.1110245400,9.1331208000,8.3720274000,8.7157470000,1611213,58918574.0000,0.629380,-6.084700
2013-12-03,8.5929900000,9.1085694000,8.5880797200,8.9219787600,1596191,57508234.0000,0.623512,2.366200
2013-12-04,8.9293441800,9.3540834000,8.8016769000,9.2190507000,1588241,58656370.0000,0.620407,3.329700
2013-12-05,9.1699479000,9.4522890000,8.9735367000,9.3197114400,1776421,66604224.0000,0.693914,1.091900
2013-12-06,9.3000703200,9.3295320000,8.9980881000,9.1404862200,1243791,46233373.0000,0.485856,-1.923100
2013-12-09,9.2779740600,9.8205600000,9.1503067800,9.5455843200,3035910,118311678.0000,1.185902,4.431900
2013-12-10,9.5554048800,10.1372730600,9.5038469400,10.0562534400,2174278,87464489.0000,0.849327,5.349800
2013-12-11,10.0341571800,10.2330235200,9.7910983200,10.0636188600,912090,37155215.0000,0.356285,0.073200
2013-12-12,10.0636188600,10.0906254000,9.7837329000,10.0415226000,803943,32622947.0000,0.314040,-0.219600
2013-12-13,9.9924198000,10.3066777200,9.8328357000,10.2624852000,760374,31278263.0000,0.297021,2.200500
2013-12-16,10.2624852000,10.5055440600,9.8696628000,9.9678684000,1172957,48532267.0000,0.458186,-2.870800
2013-12-17,9.9457721400,9.9678684000,9.6437899200,9.6634310400,608101,24255491.0000,0.237539,-3.054200
2013-12-18,9.6437899200,9.9924198000,9.5775011400,9.6879824400,486266,19387163.0000,0.189948,0.254100
2013-12-19,9.7125338400,9.7960086000,9.0864731400,9.4645647000,977986,37676654.0000,0.382026,-2.306100
2013-12-20,9.2927049000,9.5161226400,9.2067750000,9.2558778000,757938,28818231.0000,0.296070,-2.204900
2013-12-23,9.2681535000,9.5038469400,9.1674927600,9.4768404000,954969,36597780.0000,0.373035,2.387300
2013-12-24,9.4571992800,9.7346301000,9.3614488200,9.7174441200,866867,34071860.0000,0.338620,2.538900
2013-12-25,9.7125338400,9.8107394400,9.5652254400,9.7469058000,548433,21701601.0000,0.214232,0.303200
2013-12-26,9.7567263600,9.9310413000,9.4522890000,9.5038469400,485598,18973304.0000,0.189687,-2.493700
2013-12-27,9.5259432000,9.7125338400,9.3123460200,9.5627703000,601459,23231703.0000,0.234945,0.620000
2013-12-30,9.5750460000,9.5750460000,9.1969544400,9.3565385400,1450109,55086809.0000,0.566449,-2.156600
2013-12-31,9.3540834000,9.7591815000,9.2116852800,9.6928927200,1287052,49977051.0000,0.516059,3.594900
2014-01-02,9.7469058000,10.3238637000,9.5897768400,10.1691898800,1097735,45083709.0000,0.440150,4.913900
2014-01-03,10.1765553000,10.3115880000,9.7886431800,10.1029011000,712043,29046769.0000,0.285502,-0.651900
2014-01-06,9.9654132600,9.9654132600,9.5897768400,9.7714572000,807823,32163687.0000,0.323907,-3.280700
2014-01-07,9.7591815000,9.7591815000,9.3639039600,9.4964815200,1069004,41152457.0000,0.428630,-2.814100
2014-01-08,9.4400133000,9.6413347800,9.3933656400,9.5259432000,963376,37371970.0000,0.386277,0.310200
2014-01-09,9.4891161000,9.5750460000,9.0594666000,9.3049806000,1427045,53916593.0000,0.572191,-2.319600
2014-01-10,9.4768404000,9.7714572000,9.4522890000,9.5013918000,2955557,115399856.0000,1.185067,2.110800
2014-01-13,9.6978030000,9.9310413000,9.5259432000,9.7395403800,2641732,104696015.0000,1.059235,2.506500
2014-01-14,9.8451114000,9.9138553200,9.5652254400,9.8843936400,670666,26617556.0000,0.268912,1.487300
2014-01-15,9.8942142000,9.9187656000,9.7125338400,9.8156497200,755499,30213869.0000,0.302927,-0.695500
2014-01-16,9.7960086000,9.8156497200,9.5750460000,9.6707964600,835662,32895389.0000,0.335069,-1.475700
2014-01-17,9.6707964600,9.7370852400,9.2558778000,9.2804292000,1184878,45492076.0000,0.475091,-4.036600
2014-01-20,9.2583329400,9.4915712400,9.2092301400,9.4768404000,683242,25912916.0000,0.273954,2.116400
2014-01-21,9.4842058200,9.5455843200,9.0717423000,9.1625824800,1050295,39350741.0000,0.421129,-3.316100
2014-01-22,9.1822236000,9.3982759200,9.0864731400,9.3172563000,866706,32690117.0000,0.347516,1.688100
2014-01-23,9.3148011600,9.4031862000,9.1282105200,9.3565385400,1364180,51510142.0000,0.546985,0.421600
2014-01-24,9.3835450800,9.7321749600,9.2386918200,9.5259432000,1574136,60656127.0000,0.631169,1.810500
2014-01-27,9.5308534800,9.9433170000,9.4522890000,9.8205600000,1787944,70841995.0000,0.716898,3.092800
2014-01-28,9.8205600000,10.1029011000,9.6707964600,9.9654132600,864714,34962200.0000,0.346718,1.475000
2014-01-29,9.9776889600,9.9776889600,9.5504946000,9.6487002000,1048104,41655784.0000,0.420250,-3.178100
2014-01-30,9.6732516000,9.7444506600,9.2436021000,9.2558778000,816209,31401138.0000,0.327269,-4.071200
2014-02-07,9.1871338800,9.5701357200,9.1871338800,9.5455843200,515278,19896340.0000,0.206607,3.130000
2014-02-10,9.5382189000,9.6806170200,9.3540834000,9.6487002000,1614638,62598123.0000,0.647409,1.080200
2014-02-11,9.6511553400,9.6855273000,9.4154619000,9.4792955400,1024248,39779867.0000,0.410685,-1.755700
2014-02-12,9.4915712400,9.5578600200,9.2927049000,9.4031862000,1300233,49540039.0000,0.521344,-0.802900
2014-02-13,9.5038469400,9.5455843200,9.2215058400,9.2706086400,1223641,46411917.0000,0.490634,-1.409900
2014-02-14,9.2706086400,9.7370852400,9.2706086400,9.5946871200,2891467,113075863.0000,1.159369,3.495800
2014-02-17,9.6806170200,9.9089450400,9.5995974000,9.8205600000,1444687,57290091.0000,0.579265,2.354100
2014-02-18,9.8917590600,9.9384067200,9.4547441400,9.5873217000,1972596,76982618.0000,0.790937,-2.375000
2014-02-19,9.5873217000,9.8181048600,9.5799562800,9.6781618800,1343904,53110288.0000,0.538855,0.947500
2014-02-20,9.7739123400,10.1397282000,9.6806170200,10.1372730600,3132096,127169179.0000,1.255852,4.743800
2014-02-21,10.1397282000,10.3803319200,9.8819385000,10.0734394200,1698647,69862494.0000,0.681093,-0.629700
2014-02-24,9.9924198000,10.0292469000,9.1625824800,9.3589936800,3488271,135416424.0000,1.398665,-7.092400
2014-02-25,9.3418077000,9.4473787200,8.4235853400,8.5659834600,5348683,194175991.0000,2.144620,-8.473200
2014-02-26,8.6175414000,8.7550292400,8.2026227400,8.4505918800,3145987,108240475.0000,1.261422,-1.347100
2014-02-27,8.4530470200,8.6887404600,8.3474760000,8.3793928200,2110891,73512878.0000,0.846388,-0.842500
2014-02-28,8.3572965600,8.5070601000,8.1019620000,8.4702330000,2293617,77601149.0000,0.919654,1.084100
2014-03-03,8.4702330000,8.6003554200,8.3180143200,8.5856245800,1436696,49754847.0000,0.576061,1.362300
2014-03-04,8.5954451400,8.6617339200,8.4481367400,8.5267012200,1686329,58534850.0000,0.676154,-0.686300
2014-03-05,8.5316115000,8.5659834600,8.1805264800,8.2247190000,2271380,76431917.0000,0.910738,-3.541600
2014-03-06,8.2492704000,8.2541806800,7.8932751000,8.2492704000,3863362,126003474.0000,1.549063,0.298500
2014-03-07,8.2517255400,8.5119703800,8.2001676000,8.4014890800,2293577,78107957.0000,0.919638,1.845200
2014-03-10,8.4874189800,8.5242460800,8.2517255400,8.2860975000,1836113,62798792.0000,0.736212,-1.373500
2014-03-11,8.3180143200,8.3352003000,7.9914807000,8.1166928400,2145343,71004090.0000,0.860202,-2.044400
2014-03-12,8.0970517200,8.1608853600,7.9571087400,8.0013012600,1466117,47952199.0000,0.587858,-1.421700
2014-03-13,7.9988461200,8.1436993800,7.9841152800,8.0283078000,596744,19603112.0000,0.239272,0.337500
2014-03-14,8.0332180800,8.0577694800,7.9030956600,7.9792050000,708563,23016157.0000,0.284107,-0.611600
2014-03-17,7.9792050000,8.3965788000,7.9792050000,8.2271741400,1544001,51517039.0000,0.619086,3.107700
2014-03-18,8.2222638600,8.4653227200,8.2001676000,8.2247190000,1243719,42151425.0000,0.498684,-0.029800
2014-03-19,8.2271741400,8.2738218000,8.0553143400,8.1093274200,784554,25923287.0000,0.314577,-1.403000
2014-03-20,8.1093274200,8.4702330000,8.1093274200,8.3229246000,1358128,46132956.0000,0.544558,2.634000
2014-03-21,8.2247190000,8.4702330000,8.2075330200,8.3401105800,1958780,66953860.0000,0.785397,0.206500
2014-03-24,8.4432264600,8.7132918600,8.4211302000,8.5782591600,2313871,81126908.0000,0.927775,2.855500
2014-03-25,8.6420928000,8.7108367200,8.4726881400,8.6838301800,896634,31574234.0000,0.359516,1.230700
2014-03-26,8.6617339200,8.7746703600,8.5708937400,8.7157470000,735993,26032771.0000,0.295105,0.367500
2014-03-27,8.7280227000,8.8188628800,8.5316115000,8.6666442000,1037061,36616031.0000,0.415822,-0.563400
2014-03-28,8.6641890600,8.6789199000,8.4358610400,8.4358610400,750755,26100008.0000,0.301024,-2.662900
2014-03-31,8.4284956200,8.5389769200,8.2492704000,8.3646619800,970254,33042514.0000,0.389035,-0.844000
2014-04-01,8.3646619800,8.4677778600,8.1952573200,8.3180143200,890545,30257528.0000,0.357075,-0.557700
2014-04-02,8.3106489000,8.3671171200,8.0749554600,8.2173535800,1685141,56587424.0000,0.675678,-1.210200
2014-04-03,8.2173535800,8.6199965400,8.1044171400,8.4702330000,1338764,45772094.0000,0.536794,3.077400
2014-04-04,8.3474760000,8.5193358000,8.3229246000,8.4726881400,1076020,37044361.0000,0.431443,0.029000
2014-04-08,8.4653227200,8.6666442000,8.4088545000,8.6199965400,804924,28215732.0000,0.322744,1.738600
2014-04-09,8.6420928000,8.8065871800,8.5929900000,8.7452086800,769872,27361897.0000,0.308690,1.452600
2014-04-10,8.8409591400,9.0349152000,8.8286834400,8.9367096000,2272159,82816776.0000,0.911050,2.189800
2014-04-11,8.9146133400,9.2681535000,8.8385040000,9.1625824800,1667394,62230830.0000,0.668562,2.527500
2014-04-14,9.1674927600,9.2681535000,9.0791077200,9.2288712600,927905,34716760.0000,0.372055,0.723500
2014-04-15,9.1822236000,9.3221665800,9.1797684600,9.2877946200,1180315,44588243.0000,0.473262,0.638500
2014-04-16,9.2902497600,9.3172563000,8.8385040000,9.1453965000,1362684,50202194.0000,0.546385,-1.533200
2014-04-17,8.9809021200,9.1527619200,8.9612610000,9.1036591200,509790,18880294.0000,0.204407,-0.456400
2014-04-18,9.0840180000,9.1282105200,8.9882675400,9.0496460400,208287,7690919.0000,0.083515,-0.593300
2014-04-21,9.0250946400,9.2927049000,8.9121582000,9.2706086400,833183,31183409.0000,0.334075,2.441700
2014-04-22,9.2706086400,9.3049806000,9.0422806200,9.1552170600,470101,17545009.0000,0.188493,-1.244700
2014-04-23,9.0766525800,9.2264161200,8.9612610000,8.9784469800,589837,21704440.0000,0.236502,-1.930800
2014-04-24,9.0103638000,9.2239609800,8.9735367000,9.0054535200,649308,24019024.0000,0.260348,0.300800
2014-04-25,9.0079086600,9.2018647200,9.0054535200,9.0766525800,638789,23795340.0000,0.256130,0.790600
